Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H21S1V001	H21S1V002	H21S1V003	H21S1V004	H21S1V005	H21S1V006	H21S1V007	H21S1V008	H21S1V009	H21S1V010	H21S1V011	H21S1V012	H21S1V013	H21S1V014	H21S1V015	H21S1V016	H21S1V017	H21S1V018	H21S1V019	H21S1V020	H21S2V001	H21S2V002	H21S2V003	H21S2V004	H21S2V005	H21S2V006	H21S2V007	H21S2V008	H21S2V009	H21S2V010	H21S2V011	H21S2V012	H21S2V013	H21S2V014	H21S2V015	H21S2V016	H21S2V017	H21S2V018	H21S2V019	H21S2V020	H21S2V021	H21S2V022	H21S2V023	H21S2V024	H21S2V025	H21S2V026	H21S2V027	H21S2V028	H21S2V029	H21S2V030	H21S2V031	H21S2V032	H21S2V033	H21S2V034	H21S2V035	H21S2V036	H21S2V037	H21S2V038	H21S2V039	H21S2V040	H21S2V041	H21S2V042	H21S3V001	H21S3V002	H21S3V003	H21S3V004	H21S3V005	H21S3V006	H21S3V007	H21S3V008	H21S3V009	H21S3V010	H21S3V011	H21S3V012	H21S3V013	H21S4V001	H21S4V002	H21S4V003	H21S4V004	H21S4V005	H21S4V006	H21S4V007	H21S4V008	H21S4V009	H21S4V010	H21S4V011	H21S4V012	H21S4V013	H21S4V014	H21S4V015	H21S4V016	H21S4V017	H21S4V018	H21S4V019	H21S4V020	H21S4V021	H21S4V022	H21S4V023	H21S4V024	H21S4V025	H21S4V026	H21S4V027	H21S4V028	H21S4V029	H21S5V001	H21S5V002	H21S5V003	H21S5V004	H21S5V005	H21S5V006	H21S5V007	H21S5V008	H21S5V009	H21S5V010	H21S5V011	H21S5V012	H21S5V013	H21S5V014	H21S5V015	H21S5V016	H21S5V017	H21S5V018	H21S5V019	H21S5V020	H21S5V021	H21S5V022	H21S5V023	H21S5V024	H21S5V025	H21S5V026	H21S5V027	H21S5V028	H21S6V001	H21S6V002	H21S6V003	H21S6V004	H21S6V005	H21S6V006	H21S6V007	H21S6V008	H21S6V009	H21S6V010	H21S6V011	H21S6V012	H21S6V013	H21S6V014	H21S6V015	H21S6V016	H21S6V017	H21S6V018	H21S6V019	H21S6V020	H21S6V021	H21S6V022	H21S6V023	H21S6V024	H21S6V025	H21S6V026	H21S6V027	H21S6V028	H21S6V029	H21S6V030	H21S6V031	H21S6V032	H21S6V033	H21S6V034	H21S7V001	H21S7V002	H21S7V003	H21S7V004	H21S7V005	H21S7V006	H21S7V007	H21S7V008	H21S7V009	H21S7V010	H21S7V011	H21S7V012	H21S7V013	H21S7V014	H21S7V015	H21S7V016	H21S7V017	H21S7V018	H21S7V019	H21S7V020	H21S7V021	H21S7V022	H21S7V023	H21S7V024	H21S7V025	H21S7V026	H21S7V027	H21S7V028	H21S7V029	H21S7V030	H21S7V031	H21S7V032	H21S7V033	H21S7V034	H21S7V035	H21S7V036	H21S7V037	H21S7V038	H21S7V039
183	"DRUMMOND--ARTHABASKA"	"Quebec"	"1867 - 1966"	21	"1949.06.27"	603	"2cdb1580-534c-4183-b583-9cb7885b51ef"	"CLOUTIER, Armand"	"Liberal Party of Canada"	"Accountant, paymaster"		1	3								""	"United States"	""		""	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"2"	"9"	"2"	"9"	"9"	"2"	"9"
354	"LAC-SAINT-JEAN"	"Quebec"	"1947 - 2000"	21	"1949.06.27"	606	"2d123090-f328-4f9a-a347-e37a3f3bc0d4"	"GAUTHIER, Andre"	"Liberal Party of Canada"	"Lawyer"		1	1								""	""	""		""	"2"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"9"
217	"ESSEX WEST"	"Ontario"	"1924 - 1966"	21	"1949.06.27"	610	"2d568860-5a4d-4225-b24d-37f0111ad012"	"BROWN, Don"	"Liberal Party of Canada"	"Barrister, lawyer"		0	2								""	""	""		""	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"1"	"1"	"9"	"1"	"2"	"9"	"9"	"2"	"9"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"
394	"LETHBRIDGE"	"Alberta"	"1914 - 1977"	21	"1949.06.27"	615	"2db22441-d3ea-4e76-8d18-f4753949bd74"	"BLACKMORE, John Horne"	"Social Credit"	"School principal, teacher"		0	4								""	"United States"	""		""	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
683	"SHERBROOKE"	"Quebec"	"1924 - "	21	"1949.06.27"	616	"2df4baf0-e350-451a-9752-f08863983180"	"GINGUES, Maurice"	"Liberal Party of Canada"	"Knitter, merchant, real estate agent, real estate broker"		1	3								""	""	""		""	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"9"
388	"LEEDS"	"Ontario"	"1903 - 1976"	21	"1949.06.27"	639	"2f7b72f6-7623-44be-99f7-7f3880d0cc1d"	"FULFORD, George Taylor"	"Liberal Party of Canada"	"Executive, manufacturer"		0	2								""	""	""		""	"2"	"2"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"9"	"2"	"9"	"1"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"9"	"9"
243	"GLOUCESTER"	"New Brunswick"	"1867 - 1990"	21	"1952.05.26"	651	"309a8aef-ca40-49cd-8f69-aa9af89ac411"	"ROBICHAUD, Albany M."	"Progressive Conservative Party"	"Barrister"		1	1								""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"
164	"CUMBERLAND"	"Nova Scotia"	"1867 - 1966"	21	"1949.06.27"	664	"316a4590-070e-4777-a3e9-b6985e3a9df3"	"BLACK, Percy Chapman"	"Progressive Conservative Party"	"Businessman, farmer"		0	3								""	""	""		""	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
646	"SAINT-JEAN--IBERVILLE--NAPIERVILLE"	"Quebec"	"1947 - 1966"	21	"1949.06.27"	678	"32192dfa-1a86-4700-950c-d6e492c31919"	"COTE, Alcide"	"Liberal Party of Canada"	"Lawyer"		1	2		1						""	""	""		""	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"9"	"9"	"2"	"9"	"2"	"9"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"
373	"LAPOINTE"	"Quebec"	"1947 - 1976"	21	"1949.06.27"	691	"32da8089-9ca5-4853-afb2-d7f22fb57795"	"GAUTHIER, Jules"	"Liberal Party of Canada"	"Notary"		1	1								""	""	""		""	"2"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"
1126	"ST-HENRI"	"Quebec"	"1947 - 1952"	21	"1949.06.27"	714	"3413bfe1-a1b8-4c3d-97e3-5ad40c4ab2c7"	"BONNIER, J.-Arsene"	"Liberal Party of Canada"	"Contractor, person of independent means, undertaker"		1	4								""	""	""		""	"2"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"9"
764	"VANCOUVER SOUTH"	"British Columbia"	"1914 - 1996"	21	"1949.06.27-1953.04.30"	728	"355fae5e-9d52-46cc-a5dd-2658a81a0ea7"	"LAING, Arthur"	"Liberal Party of Canada"	"Businessman, manager, public affairs executive"		0	1								""	""	"Resignation: 1953.04.30"		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"
570	"PRINCE EDWARD--LENNOX"	"Ontario"	"1924 - 1966"	21	"1949.06.27"	735	"35a08a2f-bec0-48f3-853b-44b9da55ed1e"	"TUSTIN, George James"	"Progressive Conservative Party"	"Merchant, theatre owner"		0	4								""	""	""		""	"1"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"1"	"9"	"2"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"9"
