Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H27S1V001	H27S1V002	H27S1V003	H27S1V004	H27S1V005	H27S1V006	H27S1V007	H27S1V008	H27S1V009	H27S1V010	H27S1V011	H27S1V012	H27S1V013	H27S1V014	H27S1V015	H27S1V016	H27S1V017	H27S1V018	H27S1V019	H27S1V020	H27S1V021	H27S1V022	H27S1V023	H27S1V024	H27S1V025	H27S1V026	H27S1V027	H27S1V028	H27S1V029	H27S1V030	H27S1V031	H27S1V032	H27S1V033	H27S1V034	H27S1V035	H27S1V036	H27S1V037	H27S1V038	H27S1V039	H27S1V040	H27S1V041	H27S1V042	H27S1V043	H27S1V044	H27S1V045	H27S1V046	H27S1V047	H27S1V048	H27S1V049	H27S1V050	H27S1V051	H27S1V052	H27S1V053	H27S1V054	H27S1V055	H27S1V056	H27S1V057	H27S1V058	H27S1V059	H27S1V060	H27S1V061	H27S1V062	H27S1V063	H27S2V001	H27S2V002	H27S2V003	H27S2V004	H27S2V005	H27S2V006	H27S2V007	H27S2V008	H27S2V009	H27S2V010	H27S2V011	H27S2V012	H27S2V013	H27S2V014	H27S2V015	H27S2V016	H27S2V017	H27S2V018	H27S2V019	H27S2V020	H27S2V021	H27S2V022	H27S2V023	H27S2V024	H27S2V025	H27S2V026	H27S2V027	H27S2V028	H27S2V029	H27S2V030	H27S2V031	H27S2V032	H27S2V033	H27S2V034	H27S2V035
32	"BATTLE RIVER--CAMROSE"	"Alberta"	"1952 - 1966"	27	"1965.11.08"	1845	"848f776b-a069-4408-aef4-71e2b48bef3d"	"SMALLWOOD, Clifford S."	"Progressive Conservative Party"	"Farmer"		0	4									""	""		""	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"9"	"1"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"9"
565	"PRINCE ALBERT"	"Saskatchewan"	"1907 - 1987"	27	"1965.11.08"	1846	"84909dc1-9a60-44b3-a939-2393ab563089"	"DIEFENBAKER, John George"	"Progressive Conservative Party"	"Barrister, lawyer"		0	9									""	""		""	"9"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"9"	"9"
142	"CH�TEAUGUAY--HUNTINGDON--LAPRAIRIE"	"Quebec"	"1947 - 1966"	27	"1965.11.08"	1855	"84ece46f-6d8e-43b4-b2c6-b90c023c35e4"	"WATSON, Ian"	"Liberal Party of Canada"	"Lawyer"		0	2									""	""		""	"2"	"2"	"2"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"1"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
723	"TERREBONNE"	"Quebec"	"1867 - 1996"	27	"1965.11.08"	1858	"854252ec-c1c5-4229-8f8a-7c96242f89f5"	"CADIEUX, Leo"	"Liberal Party of Canada"	"Journalist, publisher"		1	3		1							""	""		""	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
587	"QUEEN'S"	"Prince Edward Island"	"1903 - 1966"	27	"1965.11.08"	1900	"8874ad6a-cef4-4764-be03-7a8555017c67"	"MACQUARRIE, Heath Nelson"	"Progressive Conservative Party"	"Author, political scientist, professor, radio-commentator, teacher"		0	5									""	""		""	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"2"	"2"	"9"	"9"
537	"PEACE RIVER"	"Alberta"	"1924 - "	27	"1965.11.08"	1904	"88de9baa-8839-401f-9aa2-55522b62d47f"	"BALDWIN, Ged"	"Progressive Conservative Party"	"Barrister, lawyer"		0	4									"New Zealand"	""		""	"9"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"1"	"9"	"1"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"
587	"QUEEN'S"	"Prince Edward Island"	"1903 - 1966"	27	"1965.11.08"	1919	"89ac7ae7-ddc1-4da4-b856-57690240d2c4"	"MACLEAN, John Angus"	"Progressive Conservative Party"	"Airplane pilot, farmer, flying instructor, test pilot"		0	7									""	""		""	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"
284	"HIGH PARK"	"Ontario"	"1933 - 1972"	27	"1965.11.08"	1923	"8a38f62c-d0e5-45d8-9e6d-8692f0120c36"	"CAMERON, Alan John Patrick"	"Liberal Party of Canada"	"Barrister, lawyer"		0	5									""	""		""	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"1"	"2"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"9"	"9"
119	"CARIBOO"	"British Columbia"	"1914 - 1966"	27	"1965.11.08"	1931	"8acb8c08-6534-4ab7-8d10-cd230df9e9eb"	"LEBOE, Bert Raymond"	"Social Credit"	"Lumberman"		0	5									""	""		""	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"9"	"2"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"9"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"9"	"9"
846	"YORK NORTH"	"Ontario"	"1867 - 2003"	27	"1965.11.08"	1932	"8ad23a03-fbd8-4971-94f3-4617b74c02f4"	"ADDISON, John"	"Liberal Party of Canada"	"Business executive"		0	3									""	""		""	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"9"
853	"YORK SOUTH"	"Ontario"	"1903 - 1976"	27	"1965.11.08"	1935	"8af30b71-2fe1-41ff-a94b-930e0ac21f50"	"LEWIS, David"	"New Democratic Party"	"Barrister, lawyer"		0	2									"Poland"	""		""	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"9"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"
665	"SASKATOON"	"Saskatchewan"	"1947 - 1966"	27	"1965.11.08"	1941	"8b42de8f-57c0-4baa-8400-867d5cb7f485"	"BRAND, Lewis"	"Progressive Conservative Party"	"Physician, surgeon"		0	1									"Scotland"	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"1"	"9"	"2"	"9"	"2"	"2"	"1"	"2"
169	"DAUPHIN"	"Manitoba"	"1903 - 1983"	27	"1965.11.08"	1949	"8c3888bd-920a-4127-b4c9-61640e54b89b"	"FORBES, R. Elmer"	"Progressive Conservative Party"	"Farmer, registered seed grower"		0	4									""	""		""	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"2"	"2"	"9"	"9"
859	"YUKON"	"Yukon"	"1952 - "	27	"1965.11.08"	1956	"8c857bdf-3db5-43c3-8ee0-d33d66a80817"	"NIELSEN, Erik"	"Progressive Conservative Party"	"Barrister, lawyer"		0	5									""	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"
325	"KENORA--RAINY RIVER"	"Ontario"	"1924 - 2003"	27	"1965.11.08"	1961	"8cd6c785-293e-4f33-8d82-a119256eca2d"	"REID, John M."	"Liberal Party of Canada"	"Lecturer, professor, teacher"		0	1									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
181	"DORCHESTER"	"Quebec"	"1867 - 1966"	27	"1965.11.08"	1964	"8d0871e8-0e51-4a9e-9e80-a64a92dcfeaf"	"COTE, Gustave"	"Liberal Party of Canada"	"Engineer, industrial designer, industrialist"		1	1									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"9"	"9"
763	"VANCOUVER QUADRA"	"British Columbia"	"1947 - "	27	"1965.11.08"	1980	"8e5d7c20-5fc8-4424-82fd-e435b5995c10"	"DEACHMAN, Grant"	"Liberal Party of Canada"	"Public relations officer"		0	2									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
532	"PAPINEAU"	"Quebec"	"1947 - 1987"	27	"1967.05.29"	1989	"8eed4f27-aee9-4796-b78e-b81a57c98ee8"	"OUELLET, Andre"	"Liberal Party of Canada"	"Lawyer"		1	1									""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"9"	"1"	"1"	"1"	"1"
297	"HUMBOLDT--MELFORT--TISDALE"	"Saskatchewan"	"1961 - 1966"	27	"1965.11.08"	2022	"912ed007-7743-4bfd-a6da-737b8746c0c9"	"RAPP, Reynold"	"Progressive Conservative Party"	"Farmer"		0	4									"Russia"	""		""	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"
757	"VANCOUVER CENTRE"	"British Columbia"	"1914 - "	27	"1965.11.08"	2044	"928620b3-3f64-4cc5-bd23-a8acd6ca1756"	"NICHOLSON, Jack R."	"Liberal Party of Canada"	"Barrister and solicitor, lawyer"		0	3		1							""	""		""	"2"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"9"	"1"	"9"	"2"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"
768	"VAUDREUIL--SOULANGES"	"Quebec"	"1914 - 1966"	27	"1965.11.08"	2050	"931e9f4e-5057-4773-869e-1d9abdb3b9cc"	"EMARD, Rene"	"Liberal Party of Canada"	"Unionist"		1	2									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"1"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"9"	"9"
608	"RICHELIEU--VERCHERES"	"Quebec"	"1933 - 1966"	27	"1965.11.08-1967.04.03"	2053	"93651988-2631-417c-96e4-174904755eb1"	"CARDIN, Louis-Joseph-Lucien"	"Liberal Party of Canada"	"Lawyer"		1	7		1							"United States"	"Resignation. For health reasons and to return to his law practice: 1967.04.03"		""	"9"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"1"	"9"	"2"	"9"	"9"	"2"	"9"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"
608	"RICHELIEU--VERCHERES"	"Quebec"	"1933 - 1966"	27	"1967.05.29"	2061	"940c6dff-d4ce-4d9f-a278-234d175236a4"	"TREMBLAY, Jacques-R."	"Liberal Party of Canada"	"Life underwriter"		1	1									""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
291	"HUMBER--ST. GEORGE'S"	"Newfoundland and Labrador"	"1949 - 1966"	27	"1965.11.08"	2066	"9489ab9c-9ef3-40d5-813a-6bf676f6dcaf"	"BATTEN, Herman Maxwell"	"Liberal Party of Canada"	"School principal, teacher"		0	6									""	""		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"9"
245	"GRAND FALLS--WHITE BAY--LABRADOR"	"Newfoundland and Labrador"	"1952 - 1987"	27	"1965.11.08-1966.08.01 and 1967.11.06"	2083	"95a5d297-cff6-4bbb-bcf4-8951bad11b91"	"GRANGER, Charles Ronald"	"Liberal Party of Canada"	"Journalist"		0	4		1	1						""	"Resignation. Enters provincial politics in Newfoundland: 1966.08.01"		""	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"
