Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H20S1V001	H20S1V002	H20S1V003	H20S1V004	H20S1V005	H20S1V006	H20S1V007	H20S1V008	H20S1V009	H20S1V010	H20S1V011	H20S1V012	H20S1V013	H20S1V014	H20S1V015	H20S1V016	H20S1V017	H20S1V018	H20S1V019	H20S1V020	H20S1V021	H20S1V022	H20S2V001	H20S2V002	H20S2V003	H20S2V004	H20S2V005	H20S2V006	H20S2V007	H20S2V008	H20S2V009	H20S2V010	H20S2V011	H20S2V012	H20S2V013	H20S2V014	H20S2V015	H20S2V016	H20S2V017	H20S2V018	H20S2V019	H20S2V020	H20S2V021	H20S2V022	H20S2V023	H20S2V024	H20S2V025	H20S2V026	H20S2V027	H20S2V028	H20S2V029	H20S2V030	H20S3V001	H20S3V002	H20S3V003	H20S3V004	H20S3V005	H20S3V006	H20S3V007	H20S3V008	H20S3V009	H20S3V010	H20S3V011	H20S3V012	H20S3V013	H20S3V014	H20S3V015	H20S3V016	H20S3V017	H20S3V018	H20S3V019	H20S3V020	H20S3V021	H20S3V022	H20S3V023	H20S3V024	H20S3V025	H20S3V026	H20S3V027	H20S3V028	H20S3V029	H20S3V030	H20S3V031	H20S4V001	H20S4V002	H20S4V003	H20S4V004	H20S4V005	H20S4V006	H20S4V007	H20S4V008	H20S4V009	H20S4V010	H20S4V011	H20S4V012	H20S4V013	H20S4V014	H20S4V015	H20S4V016	H20S4V017	H20S4V018	H20S4V019	H20S4V020	H20S4V021	H20S4V022	H20S4V023	H20S4V024	H20S4V025	H20S4V026	H20S4V027	H20S4V028	H20S4V029	H20S4V030	H20S4V031	H20S4V032	H20S4V033	H20S4V034	H20S4V035	H20S4V036	H20S4V037	H20S4V038	H20S4V039	H20S4V040	H20S4V041	H20S4V042	H20S4V043	H20S5V001	H20S5V002	H20S5V003	H20S5V004	H20S5V005	H20S5V006	H20S5V007	H20S5V008	H20S5V009	H20S5V010	H20S5V011	H20S5V012	H20S5V013	H20S5V014	H20S5V015	H20S5V016	H20S5V017	H20S5V018	H20S5V019	H20S5V020	H20S5V021	H20S5V022	H20S5V023	H20S5V024	H20S5V025	H20S5V026
587	"QUEEN'S"	"Prince Edward Island"	"1903 - 1966"	20	"1945.06.11"	2621	"bbf601ac-11ae-44b0-8bec-e379540a370a"	"DOUGLAS, James Lester"	"Liberal Party of Canada"	"Exporter, farmer"		0	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"
320	"KAMLOOPS"	"British Columbia"	"1933 - 1966"	20	"1945.06.11"	2637	"bd7064c6-90b2-4e0a-9a8f-1c4d781bb30e"	"FULTON, Edmund Davie"	"Progressive Conservative Party"	"Barrister and solicitor"		0	1								""	""	""		""	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"9"	"2"	"9"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"9"	"1"	"9"	"9"	"9"	"2"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"1"
822	"WINNIPEG NORTH"	"Manitoba"	"1914 - 1997"	20	"1945.06.11"	2687	"c10e3486-b954-4a50-b28f-1e4e6b0b944d"	"STEWART, Alistair McLeod"	"Co-operative Commonwealth Federation"	"Chartered accountant"		0	1								""	"Scotland"	""		""	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"1"	"1"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"2"	"9"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"9"	"1"	"1"	"1"
44	"BELLECHASSE"	"Quebec"	"1867 - 1996"	20	"1945.06.11"	2709	"c23fbdb4-202f-4e39-bf69-6f60ac5ee1bc"	"PICARD, L.-Philippe"	"Liberal Party of Canada"	"Executive assistant, lawyer, reporter"		1	2								""	""	""		""	"2"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"9"	"9"	"2"	"2"	"9"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"9"
58	"BOW RIVER"	"Alberta"	"1914 - 1966"	20	"1945.06.11"	2717	"c2d813a5-a966-4bb3-ae3f-2aa943b5d543"	"JOHNSTON, Charles Edward"	"Social Credit"	"Teacher"		0	3								""	"United States"	""		""	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"2"	"1"
294	"HUMBOLDT"	"Saskatchewan"	"1905 - 1952"	20	"1945.06.11"	2722	"c39f4538-336c-4b45-8010-93f1bec0c06f"	"BURTON, Joseph William"	"Co-operative Commonwealth Federation"	"Farmer"		0	2								""	"United States"	""		""	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"
825	"WINNIPEG SOUTH CENTRE"	"Manitoba"	"1924 - 1976"	20	"1945.06.11"	2748	"c548c92b-53f3-4c39-b9d9-f8f634004d2f"	"MAYBANK, Ralph"	"Liberal Party of Canada"	"Barrister"		0	3			1					""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"9"	"2"	"9"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"1"	"2"	"9"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"9"	"1"	"9"	"9"	"9"
613	"RICHMOND--WOLFE"	"Quebec"	"1867 - 1966"	20	"1945.06.11"	2756	"c5b34e5a-94e7-4e3a-b523-2ba5754a6c4c"	"MULLINS, James Patrick"	"Liberal Party of Canada"	"Insurance agent"		0	3								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"9"
587	"QUEEN'S"	"Prince Edward Island"	"1903 - 1966"	20	"1945.06.11"	2760	"c638ba68-559c-40ce-ac85-82aa844a881c"	"MCLURE, Winfield Chester Scott"	"Progressive Conservative Party"	"Broker, teacher, trader"		0	2								""	""	""		""	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"
30	"BATTLE RIVER"	"Alberta"	"1914 - 1952"	20	"1945.06.11"	2763	"c66ed2bf-66f2-427f-a708-65e7ecf47863"	"FAIR, Robert"	"Social Credit"	"Farmer"		0	3								""	"Ireland"	""		""	"2"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"9"	"1"	"2"	"2"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"2"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"2"	"1"
639	"ST. JAMES"	"Quebec"	"1892 - 1947"	20	"1945.06.11"	2765	"c6838caa-53cd-43bf-b743-a500034f3025"	"BEAUDRY, Roland"	"Liberal Party of Canada"	"Journalist, publicist, publisher"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"
269	"HAMILTON EAST"	"Ontario"	"1903 - 2003"	20	"1945.06.11"	2775	"c6ef8017-0558-4aa8-bec2-8be5c5417d80"	"ROSS, Thomas Hambly"	"Liberal Party of Canada"	"Business consultant, insurance broker, public relations consultant"		0	2								""	""	""		""	"2"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"9"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"9"	"9"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"9"	"1"	"1"	"9"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"1"
355	"LAKE ST-JOHN--ROBERVAL"	"Quebec"	"1933 - 1947"	20	"1945.06.11"	2799	"c84ef06e-c54c-4cb1-b0db-a2d28363151f"	"DION, Joseph-Alfred"	"Independent Liberal"	"Lawyer"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"9"	"1"	"9"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"1"
424	"MARQUETTE"	"Manitoba"	"1871 - 1976"	20	"1948.12.20"	2867	"cd8bfdc8-48c2-4679-9567-c4c801d7b82b"	"GARSON, Hon. Stuart Sinclair"	"Liberal Party of Canada"	"Barrister"		0	1		1						""	""	""		""	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"99"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"1"
250	"GRENVILLE--DUNDAS"	"Ontario"	"1924 - 1966"	20	"1945.06.11"	2874	"cdd10c21-6c0d-459f-a8a0-99d3c72da7b1"	"CASSELMAN, Arza Clair"	"Progressive Conservative Party"	"Barrister, lawyer"		0	7								""	""	""		""	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"9"	"2"	"9"	"1"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"1"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"9"	"1"
132	"CHAPLEAU"	"Quebec"	"1933 - 1966"	20	"1945.06.11"	2892	"cf97e0c2-521c-4a3b-b3ec-ae7d8b7c49e8"	"GOURD, David"	"Liberal Party of Canada"	"Financier, merchant, person of independent means"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"2"	"1"
367	"LANARK"	"Ontario"	"1914 - 1966"	20	"1945.06.11"	2893	"cfa44404-139f-4013-8827-d2c421728d5c"	"BLAIR, William Gourlay"	"Progressive Conservative Party"	"Physician"		0	1								""	""	""		""	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"9"	"1"	"1"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"9"	"2"	"9"	"2"	"2"	"1"
