Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H38S1V001	H38S1V002	H38S1V003	H38S1V004	H38S1V005	H38S1V006	H38S1V007	H38S1V008	H38S1V009	H38S1V010	H38S1V011	H38S1V012	H38S1V013	H38S1V014	H38S1V015	H38S1V016	H38S1V017	H38S1V018	H38S1V019	H38S1V020	H38S1V021	H38S1V022	H38S1V023	H38S1V024	H38S1V025	H38S1V026	H38S1V027	H38S1V028	H38S1V029	H38S1V030	H38S1V031	H38S1V032	H38S1V033	H38S1V034	H38S1V035	H38S1V036	H38S1V037	H38S1V038	H38S1V039	H38S1V040	H38S1V041	H38S1V042	H38S1V043	H38S1V044	H38S1V045	H38S1V046	H38S1V047	H38S1V048	H38S1V049	H38S1V050	H38S1V051	H38S1V052	H38S1V053	H38S1V054	H38S1V055	H38S1V056	H38S1V057	H38S1V058	H38S1V059	H38S1V060	H38S1V061	H38S1V062	H38S1V063	H38S1V064	H38S1V065	H38S1V066	H38S1V067	H38S1V068	H38S1V069	H38S1V070	H38S1V071	H38S1V072	H38S1V073	H38S1V074	H38S1V075	H38S1V076	H38S1V077	H38S1V078	H38S1V079	H38S1V080	H38S1V081	H38S1V082	H38S1V083	H38S1V084	H38S1V085	H38S1V086	H38S1V087	H38S1V088	H38S1V089	H38S1V090	H38S1V091	H38S1V092	H38S1V093	H38S1V094	H38S1V095	H38S1V096	H38S1V097	H38S1V098	H38S1V099	H38S1V100	H38S1V101	H38S1V102	H38S1V103	H38S1V104	H38S1V105	H38S1V106	H38S1V107	H38S1V108	H38S1V109	H38S1V110	H38S1V111	H38S1V112	H38S1V113	H38S1V114	H38S1V115	H38S1V116	H38S1V117	H38S1V118	H38S1V119	H38S1V120	H38S1V121	H38S1V122	H38S1V123	H38S1V124	H38S1V125	H38S1V126	H38S1V127	H38S1V128	H38S1V129	H38S1V130	H38S1V131	H38S1V132	H38S1V133	H38S1V134	H38S1V135	H38S1V136	H38S1V137	H38S1V138	H38S1V139	H38S1V140	H38S1V141	H38S1V142	H38S1V143	H38S1V144	H38S1V145	H38S1V146	H38S1V147	H38S1V148	H38S1V149	H38S1V150	H38S1V151	H38S1V152	H38S1V153	H38S1V154	H38S1V155	H38S1V156	H38S1V157	H38S1V158	H38S1V159	H38S1V160	H38S1V161	H38S1V162	H38S1V163	H38S1V164	H38S1V165	H38S1V166	H38S1V167	H38S1V168	H38S1V169	H38S1V170	H38S1V171	H38S1V172	H38S1V173	H38S1V174	H38S1V175	H38S1V176	H38S1V177	H38S1V178	H38S1V179	H38S1V180	H38S1V181	H38S1V182	H38S1V183	H38S1V184	H38S1V185	H38S1V186	H38S1V187	H38S1V188	H38S1V189	H38S1V190
1310	"BONAVISTA--EXPLOITS"	"Newfoundland and Labrador"	"2003 - 2004"	38	"2004.06.04"	4011	"d282a075-d49f-40b7-ab6d-64455eb9a5a8"	"SIMMS, Scott"	"Liberal Party of Canada"	"broadcaster"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"
683	"SHERBROOKE"	"Quebec"	"1924 - "	38	"2004.06.04"	4012	"d2983554-c9a0-4e21-9065-aa9105f9510a"	"CARDIN, Serge"	"Bloc Quebecois"	"parliamentarian"		1	3								""	""	""		""	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"3"	"3"	"3"	"3"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
1386	"ALFRED-PELLAN"	"Quebec"	"2003 - "	38	"2004.06.04"	4014	"d2dd4c9d-75f6-4136-b39a-70d13bc0d325"	"CARRIER, Robert"	"Bloc Quebecois"	"engineer"		1	1								""	""	""		""	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"3"	"3"	"3"	"3"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
1326	"HAMILTON CENTRE"	"Ontario"	"2003 - "	38	"2004.06.04"	4016	"d3b34b92-4b9c-4beb-9c3b-dd6146fb8b2c"	"CHRISTOPHERSON, David"	"New Democratic Party"	"director"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
954	"SAINT-HYACINTHE--BAGOT"	"Quebec"	"1981 - "	38	"2004.06.04"	4017	"d3c0bcbc-2d31-4153-9833-c9601f52093e"	"LOUBIER, Yvan"	"Bloc Quebecois"	"economist"		1	4								""	""	""		""	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
1325	"GREY--BRUCE--OWEN SOUND"	"Ontario"	"2003 - 2004"	38	"2004.06.04"	4019	"d5a197ec-6694-4a63-b918-f7c55df7b7c2"	"MILLER, Larry"	"Conservative Party of Canada"	"farmer"		0	1								""	""	""		""	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"
1314	"AVALON"	"Newfoundland and Labrador"	"2003 - "	38	"2004.06.04"	4022	"d741d8b3-9336-43f7-b87f-fd6efcd00f83"	"EFFORD, R. John"	"Liberal Party of Canada"	"parliamentarian"		0	2		1						""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"3"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"3"	"1"	"1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"3"	"3"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"1"	"1"	"9"	"1"	"2"	"2"	"2"
1377	"RIVIERE-DU-NORD"	"Quebec"	"2003 - "	38	"2004.06.04"	4023	"d7ee00c8-04df-4418-965b-962c7d488878"	"GUAY, Monique"	"Bloc Quebecois"	"parliamentarian"		1	4								""	""	""		""	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"3"	"3"	"3"	"3"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
1324	"HALIBURTON--KAWARTHA LAKES--BROCK"	"Ontario"	"2003 - "	38	"2004.06.04"	4031	"de0591ef-9a02-4f97-9541-63de484c96e3"	"DEVOLIN, Barry"	"Conservative Party of Canada"	"public affairs consultant"		0	1								""	""	""		""	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"
537	"PEACE RIVER"	"Alberta"	"1924 - "	38	"2004.06.04"	4033	"dea4864a-343e-49da-9aa3-0fd28dbe5854"	"PENSON, Charlie"	"Conservative Party of Canada"	"farmer"		0	4								""	""	""		""	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"9"	"9"	"2"	"1"	"1"	"1"	"1"	"1"
1284	"EDMONTON CENTRE"	"Alberta"	"2003 - "	38	"2004.06.04"	4036	"e059afdb-49fb-4515-975c-d4f1416e6020"	"MCLELLAN, Anne"	"Liberal Party of Canada"	"teacher"		0	4		1						""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"3"	"3"	"3"	"3"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"3"	"3"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"9"	"9"	"9"	"2"
999	"CHURCHILL RIVER"	"Saskatchewan"	"1996 - 2004"	38	"2004.06.04"	4038	"e0f578e3-9ab6-4f46-85c7-e9b865ebeb05"	"HARRISON, Jeremy"	"Conservative Party of Canada"	"consultant"		0	1								""	""	""		""	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"
1381	"CHARLEVOIX--MONTMORENCY"	"Quebec"	"2003 - 2004"	38	"2004.06.04"	4041	"e18b4ce5-9e89-49bc-a939-94ad0ce63cf9"	"GUIMOND, Michel"	"Bloc Quebecois"	"parliamentarian"		1	4								""	""	""		""	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"
202	"EDMONTON--STRATHCONA"	"Alberta"	"1952 - "	38	"2004.06.04"	4042	"e22e31cd-045c-4450-bc5d-3e17dc6aa05d"	"JAFFER, Rahim"	"Conservative Party of Canada"	"parliamentarian"		0	3								""	"Uganda"	""		""	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"1"	"1"
