Riding.code	Riding	Province	Riding.history	Parliament.no	Term	Id.2	Id	Name	Party.Name	Occupation	Religion	French	Length	switch.check	Ministry	Secretary	Change.party	Temporary.suspended.caucus	Excluded.caucus	Quit.caucus	First.Nations	Country.of.Birth	Note1	Note2	vote.id	H29S1V001	H29S1V002	H29S1V003	H29S1V004	H29S1V005	H29S1V006	H29S1V007	H29S1V008	H29S1V009	H29S1V010	H29S1V011	H29S1V012	H29S1V013	H29S1V014	H29S1V015	H29S1V016	H29S1V017	H29S1V018	H29S1V019	H29S1V020	H29S1V021	H29S1V022	H29S1V023	H29S1V024	H29S1V025	H29S1V026	H29S1V027	H29S1V028	H29S1V029	H29S1V030	H29S1V031	H29S1V032	H29S1V033	H29S1V034	H29S1V035	H29S1V036	H29S1V037	H29S1V038	H29S1V039	H29S1V040	H29S1V041	H29S1V042	H29S1V043	H29S1V044	H29S1V045	H29S1V046	H29S1V047	H29S1V048	H29S1V049	H29S1V050	H29S1V051	H29S1V052	H29S1V053	H29S1V054	H29S1V055	H29S1V056	H29S1V057	H29S1V058	H29S1V059	H29S1V060	H29S1V061	H29S1V062	H29S1V063	H29S1V064	H29S1V065	H29S1V066	H29S1V067	H29S1V068	H29S1V069	H29S1V070	H29S1V071	H29S1V072	H29S1V073	H29S2V001	H29S2V002	H29S2V003	H29S2V004	H29S2V005	H29S2V006	H29S2V007	H29S2V008
683	"SHERBROOKE"	"Quebec"	"1924 - "	29	"1972.10.30"	1506	"6d91abe4-80ed-46b3-9287-67ab83eaf04e"	"PELLETIER, Irenee"	"Liberal Party of Canada"	"Author, professor"		1	1								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"2"
92	"BURNABY--SEYMOUR"	"British Columbia"	"1966 - 1976"	29	"1972.10.30"	1518	"6e2e9828-855a-4731-88db-cb882e5d744e"	"NELSON, Ed"	"New Democratic Party"	"Teacher"		0	1								""	"United States"	""		""	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"9"	"2"	"2"	"1"	"9"	"1"	"1"
617	"ROBERVAL"	"Quebec"	"1947 - 2004"	29	"1972.10.30"	1528	"6ef85d82-0243-4e17-a3bd-41a064680fd1"	"GAUTHIER, C.-A."	"Social Credit"	"Furniture and appliances retailer, merchant, undertaker"		1	5								""	""	""		""	"2"	"9"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"9"	"2"	"1"	"9"	"2"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"9"	"9"	"9"	"2"
34	"BATTLEFORD--KINDERSLEY"	"Saskatchewan"	"1966 - 1976"	29	"1972.10.30"	1529	"6ef9eb97-af1b-4f22-a9c9-535f19d2834a"	"HORNER, Norval"	"Progressive Conservative Party"	"Businessman, farmer, school principal"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"1"	"1"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"9"	"2"	"1"
289	"HULL"	"Quebec"	"1914 - 1984"	29	"1972.10.30"	1530	"6eff5e4a-62b7-4984-9fab-0f77c6d4740d"	"ISABELLE, Gaston"	"Liberal Party of Canada"	"Physician"		1	3								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"9"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"1"	"2"
202	"EDMONTON--STRATHCONA"	"Alberta"	"1952 - "	29	"1972.10.30"	1536	"6f77b9ca-d1c8-4314-bbe4-e66ec286cc88"	"ROCHE, Doug"	"Progressive Conservative Party"	"Author, diplomat, editor, journalist, lecturer"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"9"	"1"	"1"	"1"	"9"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"1"
748	"TRINITY"	"Ontario"	"1933 - 1987"	29	"1972.10.30"	1541	"6ffdccf5-fe20-4be5-b99d-1593863458ac"	"HELLYER, Paul"	"Progressive Conservative Party"	"Author, builder, businessman, engineer, merchant"		0	8								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"1"	"9"	"1"	"9"	"1"	"1"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"1"
299	"HURON"	"Ontario"	"1952 - 1974"	29	"1972.10.30"	1558	"715fb714-5a4c-4ade-9a09-2a1e3b0bbb56"	"MCKINLEY, Robert E."	"Progressive Conservative Party"	"Businessman, farmer, insurance broker, investment broker"		0	3								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
249	"GRENVILLE--CARLETON"	"Ontario"	"1966 - 1976"	29	"1972.10.30"	1581	"729e307d-8f1b-47d7-822a-abf963943fb2"	"BAKER, Walter"	"Progressive Conservative Party"	"Lawyer, solicitor"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
526	"OUTREMONT"	"Quebec"	"1966 - "	29	"1972.10.30"	1582	"729f0dd2-a100-4731-8437-ddbdf67f4884"	"LALONDE, Marc"	"Liberal Party of Canada"	"Author, lawyer"		1	1		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
78	"BRUCE"	"Ontario"	"1933 - 1975"	29	"1972.10.30"	1591	"73426bab-27a6-4e5d-bf76-e118d98d7636"	"WHICHER, Ross"	"Liberal Party of Canada"	"Businessman"		0	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"9"	"9"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
439	"MIDDLESEX"	"Ontario"	"1966 - 1974"	29	"1972.10.30"	1611	"74c9cdbe-b015-428a-90b0-2be3c655c28d"	"FRANK, Bill"	"Progressive Conservative Party"	"Businessman, merchant"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
416	"MADAWASKA--VICTORIA"	"New Brunswick"	"1966 - 1996"	29	"1972.10.30"	1630	"76584d20-3291-4a3d-a2e8-f4870bd072e1"	"CORBIN, Eymard"	"Liberal Party of Canada"	"Journalist, teacher"		0	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
552	"PONTIAC"	"Quebec"	"1966 - 1978"	29	"1972.10.30"	1668	"785bb447-d52b-4af0-ab24-129278dcde16"	"LEFEBVRE, Tom"	"Liberal Party of Canada"	"Garage owner / operator"		0	3								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
115	"CAPILANO"	"British Columbia"	"1966 - 1987"	29	"1972.10.30"	1692	"79fcf58d-562c-4fc4-bd06-8500e06bb76e"	"DAVIS, Jack"	"Liberal Party of Canada"	"Economist, engineer"		0	5		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
427	"MATANE"	"Quebec"	"1966 - 1976"	29	"1972.10.30"	1699	"7a7a07c4-5344-4e5c-aa2c-2e8198adf5ec"	"DE BANE, Pierre"	"Liberal Party of Canada"	"Lawyer"		1	2			1					""	"Palestine"	""		""	"2"	"2"	"2"	"9"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
402	"LONDON EAST"	"Ontario"	"1966 - 1996"	29	"1972.10.30"	1707	"7b05cff5-c307-4e05-ad7d-0efc4d065bee"	"TURNER, Charles R."	"Liberal Party of Canada"	"Locomotive engineer"		0	2			1					""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
677	"SHEFFORD"	"Quebec"	"1867 - "	29	"1972.10.30"	1710	"7b64da9a-572f-402d-b5ea-a3b9211397df"	"RONDEAU, Gilbert"	"Social Credit"	"Businessman, industrialist, insurance agent"		1	4	1							""	""	""		""	"9"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"
197	"EDMONTON CENTRE"	"Alberta"	"1966 - 1976"	29	"1972.10.30"	1721	"7bd87e49-bca8-45fa-a451-7c1635f2748c"	"PAPROSKI, Steven Eugene"	"Progressive Conservative Party"	"Businessman, manager"		0	2								""	"Poland"	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"9"	"2"	"9"	"2"	"9"	"9"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"
287	"HOCHELAGA"	"Quebec"	"1867 - 1978"	29	"1972.10.30"	1736	"7c83090e-2e9e-4906-85ca-b8724b8fc3ac"	"PELLETIER, Gerard"	"Liberal Party of Canada"	"Author, broadcaster, diplomat, journalist, labour and social activist"		1	3		1						""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"9"	"9"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"9"	"2"
780	"VICTORIA"	"British Columbia"	"1924 - "	29	"1972.10.30"	1745	"7d64d4bd-0f99-4e1f-81da-826f567f48d2"	"MCKINNON, Allan B."	"Progressive Conservative Party"	"Teacher"		0	1								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
512	"ONTARIO"	"Ontario"	"1924 - 1996"	29	"1972.10.30"	1764	"7f5ea10f-f4c5-4350-b707-6c6522149e5f"	"CAFIK, Norman A."	"Liberal Party of Canada"	"Publisher"		0	2			1					""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"9"	"9"	"1"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"9"	"2"	"1"	"2"	"1"	"2"
246	"GREENWOOD"	"Ontario"	"1933 - 1976"	29	"1972.10.30"	1766	"7f9f4b1b-ac37-43d7-8179-72a9914279d7"	"BREWIN, Andrew F."	"New Democratic Party"	"Author, barrister, counsel, lawyer"		0	5								""	"England"	""		""	"2"	"9"	"9"	"9"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"9"	"2"	"1"
52	"BONAVENTURE--ILES-DE-LA-MADELEINE"	"Quebec"	"1971 - 1996"	29	"1972.10.30"	1774	"806fe861-7408-463e-af2c-c1bf3cc31ce3"	"BECHARD, Albert"	"Liberal Party of Canada"	"Notary"		1	5								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
614	"RIMOUSKI"	"Quebec"	"1867 - 1980"	29	"1972.10.30"	1777	"807db12b-220f-4f7f-936f-6c7eba43595e"	"ALLARD, Eudore"	"Social Credit"	"Hotelier, sales representative"		1	1								""	""	""		""	"2"	"2"	"9"	"1"	"1"	"1"	"1"	"9"	"1"	"2"	"1"	"1"	"1"	"1"	"9"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"9"	"9"	"9"	"9"	"1"	"2"	"9"	"9"	"2"	"1"	"2"	"1"	"1"	"2"	"2"	"9"	"9"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"9"	"1"	"1"	"1"	"2"	"9"	"2"	"1"	"2"
509	"OKANAGAN--KOOTENAY"	"British Columbia"	"1966 - 1976"	29	"1972.10.30"	1798	"819c40bf-503d-4afd-a51b-34265039e7d7"	"STEWART, Doug"	"Liberal Party of Canada"	"Lawyer"		0	2								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"9"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"9"	"2"
493	"NORFOLK--HALDIMAND"	"Ontario"	"1966 - 1976"	29	"1972.10.30"	1799	"819c623a-3559-4f91-a00f-cb4d3414ddc5"	"KNOWLES, Bill"	"Progressive Conservative Party"	"Teacher"		0	2								""	""	""		""	"1"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"1"
381	"LAURIER"	"Quebec"	"1933 - 1987"	29	"1972.10.30"	1802	"81b980e7-969c-4df3-8df5-5c6540943adf"	"LEBLANC, Fernand-E."	"Liberal Party of Canada"	"Chartered accountant"		1	4								""	""	""		""	"2"	"2"	"2"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"9"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"
565	"PRINCE ALBERT"	"Saskatchewan"	"1907 - 1987"	29	"1972.10.30"	1846	"84909dc1-9a60-44b3-a939-2393ab563089"	"DIEFENBAKER, John George"	"Progressive Conservative Party"	"Barrister, lawyer"		0	11								""	""	""		""	"1"	"1"	"9"	"9"	"2"	"2"	"1"	"9"	"9"	"2"	"9"	"9"	"2"	"1"	"1"	"9"	"9"	"9"	"9"	"2"	"1"	"9"	"1"	"9"	"9"	"2"	"1"	"2"	"1"	"2"	"1"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"1"	"1"	"9"	"9"	"1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"2"	"2"	"2"	"2"	"1"	"2"	"1"	"2"	"2"	"1"	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"9"	"9"	"2"	"9"	"9"	"1"
