vote_number,date,subject,bill_number,result,yeas,nays,paired
878,2018-06-20T15:50:26,"3rd reading and adoption of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,169,131,0
877,2018-06-20T15:40:13,"3rd reading and adoption of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,168,132,0
876,2018-06-20T15:30:10,"3rd reading and adoption of Bill S-218, An Act respecting Latin American Heritage Month",S-218,Agreed To,300,0,0
875,2018-06-19T16:00:25,"Concurrence at report stage of Bill C-64, An Act respecting wrecks, abandoned, dilapidated or hazardous vessels and salvage operations",C-64,Agreed To,306,0,0
874,2018-06-19T15:50:22,"Bill C-64, An Act respecting wrecks, abandoned, dilapidated or hazardous vessels and salvage operations (report stage amendment)",C-64,Negatived,48,257,0
873,2018-06-19T15:40:31,"3rd reading and adoption of Bill C-59, An Act respecting national security matters",C-59,Agreed To,176,129,0
872,2018-06-19T15:30:52,"3rd reading and adoption of Bill C-59, An Act respecting national security matters",C-59,Agreed To,259,47,0
871,2018-06-19T15:20:10,"3rd reading and adoption of Bill C-59, An Act respecting national security matters - Parts 1 to 5, part 9, clauses 169 to 172, the title and the preamble",C-59,Tie,,,
870,2018-06-19T15:10:53,"3rd reading and adoption of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (previous question)",C-69,Agreed To,171,136,0
869,2018-06-19T11:35:31,"Time allocation for Bill C-71, An Act to amend certain Acts and Regulations in relation to firearms",C-71,Agreed To,168,122,0
868,2018-06-18T15:15:50,"Motion respecting Senate amendments to Bill C-45, An Act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other Acts",C-45,Agreed To,205,82,0
867,2018-06-14T23:46:46,Concurrence in an opposed item,,Agreed To,157,52,6
866,2018-06-14T23:45:46,Concurrence in an opposed item,,Agreed To,153,50,6
865,2018-06-14T23:44:46,Concurrence in an opposed item,,Agreed To,145,48,6
864,2018-06-14T23:43:46,Concurrence in an opposed item,,Agreed To,145,46,6
863,2018-06-14T23:42:46,Concurrence in an opposed item,,Agreed To,142,42,6
862,2018-06-14T23:41:46,Concurrence in an opposed item,,Agreed To,122,37,6
861,2018-06-14T23:40:46,Concurrence in an opposed item,,Agreed To,120,37,6
860,2018-06-14T23:39:46,Concurrence in an opposed item,,Agreed To,119,38,6
859,2018-06-14T23:38:46,Concurrence in an opposed item,,Agreed To,115,42,6
858,2018-06-14T23:37:46,Concurrence in an opposed item,,Agreed To,119,43,6
857,2018-06-14T23:36:46,Concurrence in an opposed item,,Agreed To,117,35,6
856,2018-06-14T23:35:46,Concurrence in an opposed item,,Agreed To,115,42,6
855,2018-06-14T23:34:46,Concurrence in an opposed item,,Agreed To,115,41,6
854,2018-06-14T23:33:46,Concurrence in an opposed item,,Agreed To,142,39,6
853,2018-06-14T23:32:46,Concurrence in an opposed item,,Agreed To,128,41,6
852,2018-06-14T23:31:46,Concurrence in an opposed item,,Agreed To,124,38,6
851,2018-06-14T23:30:46,Concurrence in an opposed item,,Agreed To,129,36,6
850,2018-06-14T23:29:46,Concurrence in an opposed item,,Agreed To,123,40,6
849,2018-06-14T23:28:46,Concurrence in an opposed item,,Agreed To,120,40,6
848,2018-06-14T23:27:46,Concurrence in an opposed item,,Agreed To,110,48,6
847,2018-06-14T23:26:46,Concurrence in an opposed item,,Agreed To,114,36,6
846,2018-06-14T23:25:46,Concurrence in an opposed item,,Agreed To,114,33,6
845,2018-06-14T23:24:46,Concurrence in an opposed item,,Agreed To,113,31,6
844,2018-06-14T23:23:46,Concurrence in an opposed item,,Agreed To,134,34,6
843,2018-06-14T23:22:46,Concurrence in an opposed item,,Agreed To,120,36,6
842,2018-06-14T23:21:46,Concurrence in an opposed item,,Agreed To,118,37,6
841,2018-06-14T23:20:46,Concurrence in an opposed item,,Agreed To,117,37,6
840,2018-06-14T23:19:46,Concurrence in an opposed item,,Agreed To,117,39,6
839,2018-06-14T23:18:46,Concurrence in an opposed item,,Agreed To,116,39,6
838,2018-06-14T23:17:20,Concurrence in an opposed item,,Agreed To,116,39,6
837,2018-06-14T23:16:19,Concurrence in an opposed item,,Agreed To,115,36,6
836,2018-06-14T23:15:41,Concurrence in an opposed item,,Agreed To,115,34,6
835,2018-06-14T23:14:28,Concurrence in an opposed item,,Agreed To,116,33,6
834,2018-06-14T23:13:26,Concurrence in an opposed item,,Agreed To,139,34,6
833,2018-06-14T23:12:06,Concurrence in an opposed item,,Agreed To,133,33,6
832,2018-06-14T23:11:03,Concurrence in an opposed item,,Agreed To,144,30,6
831,2018-06-14T23:10:04,Concurrence in an opposed item,,Agreed To,139,26,6
830,2018-06-14T23:09:59,Concurrence in an opposed item,,Agreed To,138,27,6
829,2018-06-14T23:08:56,Concurrence in an opposed item,,Agreed To,131,30,6
828,2018-06-14T23:07:59,Concurrence in an opposed item,,Agreed To,128,35,6
827,2018-06-14T23:06:50,Concurrence in an opposed item,,Agreed To,124,38,6
826,2018-06-14T23:05:34,Concurrence in an opposed item,,Agreed To,125,35,6
825,2018-06-14T23:04:07,Concurrence in an opposed item,,Agreed To,127,30,6
824,2018-06-14T23:03:35,Concurrence in an opposed item,,Agreed To,124,23,6
823,2018-06-14T23:02:37,Concurrence in an opposed item,,Agreed To,123,23,6
822,2018-06-14T23:01:41,Concurrence in an opposed item,,Agreed To,122,23,6
821,2018-06-14T23:00:04,Concurrence in an opposed item,,Agreed To,117,25,6
820,2018-06-14T22:59:36,Concurrence in an opposed item,,Agreed To,117,32,6
819,2018-06-14T22:58:05,Concurrence in an opposed item,,Agreed To,118,33,6
818,2018-06-14T22:57:47,Concurrence in an opposed item,,Agreed To,125,37,6
817,2018-06-14T22:56:00,Concurrence in an opposed item,,Agreed To,130,43,6
816,2018-06-14T22:55:00,Concurrence in an opposed item,,Agreed To,129,44,6
815,2018-06-14T22:54:56,Concurrence in an opposed item,,Agreed To,126,38,6
814,2018-06-14T22:53:28,Concurrence in an opposed item,,Agreed To,128,36,6
813,2018-06-14T22:52:28,Concurrence in an opposed item,,Agreed To,139,37,6
812,2018-06-14T22:51:28,Concurrence in an opposed item,,Agreed To,137,39,6
811,2018-06-14T22:50:28,Concurrence in an opposed item,,Agreed To,137,37,6
810,2018-06-14T22:49:26,Concurrence in an opposed item,,Agreed To,131,42,6
809,2018-06-14T22:48:20,Concurrence in an opposed item,,Agreed To,131,44,6
808,2018-06-14T22:47:13,Concurrence in an opposed item,,Agreed To,132,44,6
807,2018-06-14T22:46:44,Concurrence in an opposed item,,Agreed To,133,41,6
806,2018-06-14T22:45:23,Concurrence in an opposed item,,Agreed To,134,44,6
805,2018-06-14T22:44:16,Concurrence in an opposed item,,Agreed To,126,41,6
804,2018-06-14T22:43:49,Concurrence in an opposed item,,Agreed To,123,44,6
803,2018-06-14T22:42:55,Concurrence in an opposed item,,Agreed To,143,44,6
802,2018-06-14T22:41:55,Concurrence in an opposed item,,Agreed To,145,38,6
801,2018-06-14T22:40:55,Concurrence in an opposed item,,Agreed To,142,42,6
800,2018-06-14T22:39:13,Concurrence in an opposed item,,Agreed To,140,42,6
799,2018-06-14T22:38:01,Concurrence in an opposed item,,Agreed To,144,38,6
798,2018-06-14T22:37:54,Concurrence in an opposed item,,Agreed To,141,41,6
797,2018-06-14T22:36:33,Concurrence in an opposed item,,Agreed To,141,44,6
796,2018-06-14T22:35:20,Concurrence in an opposed item,,Agreed To,141,46,6
795,2018-06-14T22:34:32,Concurrence in an opposed item,,Agreed To,138,46,6
794,2018-06-14T22:33:39,Concurrence in an opposed item,,Agreed To,143,48,6
793,2018-06-14T22:32:55,Concurrence in an opposed item,,Agreed To,145,42,6
792,2018-06-14T22:31:05,Concurrence in an opposed item,,Agreed To,139,50,6
791,2018-06-14T22:30:05,Concurrence in an opposed item,,Agreed To,135,50,6
790,2018-06-14T22:29:05,Concurrence in an opposed item,,Agreed To,134,50,6
789,2018-06-14T22:28:25,Concurrence in an opposed item,,Agreed To,134,50,6
788,2018-06-14T22:27:25,Concurrence in an opposed item,,Agreed To,138,50,6
787,2018-06-14T22:26:25,Concurrence in an opposed item,,Agreed To,136,49,6
786,2018-06-14T22:25:25,Concurrence in an opposed item,,Agreed To,135,53,6
785,2018-06-14T22:24:25,Concurrence in an opposed item,,Agreed To,152,51,6
784,2018-06-14T22:23:25,Concurrence in an opposed item,,Agreed To,155,52,6
783,2018-06-14T22:22:25,Concurrence in an opposed item,,Agreed To,153,50,6
782,2018-06-14T22:21:41,Concurrence in an opposed item,,Agreed To,152,56,6
781,2018-06-14T22:20:02,Concurrence in an opposed item,,Agreed To,156,59,6
780,2018-06-14T22:19:02,Concurrence in an opposed item,,Agreed To,156,62,6
779,2018-06-14T22:18:02,Concurrence in an opposed item,,Agreed To,157,64,6
778,2018-06-14T22:17:02,Concurrence in an opposed item,,Agreed To,159,67,6
777,2018-06-14T22:16:02,Concurrence in an opposed item,,Agreed To,161,70,6
776,2018-06-14T22:15:02,Concurrence in an opposed item,,Agreed To,173,71,6
775,2018-06-14T22:14:02,Concurrence in an opposed item,,Agreed To,173,74,6
774,2018-06-14T22:13:02,Concurrence in an opposed item,,Agreed To,174,77,6
773,2018-06-14T22:12:02,Concurrence in an opposed item,,Agreed To,175,75,6
772,2018-06-14T22:11:02,Concurrence in an opposed item,,Agreed To,181,74,6
771,2018-06-14T22:10:02,Concurrence in an opposed item,,Agreed To,181,76,6
770,2018-06-14T22:09:02,Concurrence in an opposed item,,Agreed To,181,76,6
769,2018-06-14T22:08:02,Concurrence in an opposed item,,Agreed To,189,69,6
768,2018-06-14T22:07:02,Concurrence in an opposed item,,Agreed To,182,76,6
767,2018-06-14T22:06:02,Concurrence in an opposed item,,Agreed To,181,79,6
766,2018-06-14T22:05:43,Concurrence in an opposed item,,Agreed To,181,79,6
765,2018-06-14T22:04:25,Concurrence in an opposed item,,Agreed To,181,78,6
764,2018-06-14T22:03:03,Concurrence in an opposed item,,Agreed To,181,79,6
763,2018-06-14T22:02:54,Concurrence in an opposed item,,Agreed To,181,78,6
762,2018-06-14T22:01:09,Concurrence in an opposed item,,Agreed To,181,77,6
761,2018-06-14T22:00:42,Opposition Motion (Carbon tax ),,Negatived,71,184,6
760,2018-06-13T16:05:49,"Concurrence at report stage of Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",C-68,Agreed To,201,92,0
759,2018-06-13T15:55:08,"Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence (report stage amendment)",C-68,Negatived,84,210,0
758,2018-06-13T15:45:17,"3rd reading and adoption of Bill C-344, An Act to amend the Department of Public Works and Government Services Act (community benefit)",C-344,Agreed To,200,93,0
757,2018-06-13T15:35:21,Opposition Motion (Global Climate Change and Clean Energy Leadership),,Negatived,48,245,0
756,2018-06-13T15:25:29,Private Members' Business M-157 (Visitability ),,Agreed To,295,0,0
755,2018-06-13T15:15:17,"Concurrence at report stage of Bill S-210, An Act to amend An Act to amend the Immigration and Refugee Protection Act, the Civil Marriage Act and the Criminal Code and to make consequential amendments to other Acts",S-210,Agreed To,293,1,0
754,2018-06-12T15:10:15,Opposition Motion (Iran),,Agreed To,248,45,0
753,2018-06-11T19:50:35,"Time allocation for Bill C-68, An Act to amend the Fisheries Act and other Acts in consequence",C-68,Agreed To,169,80,2
752,2018-06-11T17:25:43,"3rd reading and adoption of Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments)",C-47,Agreed To,167,126,2
751,2018-06-11T17:15:46,"3rd reading and adoption of Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments) (reasoned amendment)",C-47,Negatived,45,248,2
750,2018-06-11T17:05:14,"2nd reading of Bill C-75, An Act to amend the Criminal Code, the Youth Criminal Justice Act and other Acts and to make consequential amendments to other Acts",C-75,Agreed To,173,120,2
749,2018-06-11T16:55:20,"2nd reading of Bill C-75, An Act to amend the Criminal Code, the Youth Criminal Justice Act and other Acts and to make consequential amendments to other Acts (reasoned amendment)",C-75,Negatived,81,212,2
748,2018-06-11T16:45:14,"2nd reading of Bill C-75, An Act to amend the Criminal Code, the Youth Criminal Justice Act and other Acts and to make consequential amendments to other Acts (subamendment)",C-75,Negatived,85,208,2
747,2018-06-11T16:35:11,"Concurrence at report stage and second reading of Bill C-59, An Act respecting national security matters",C-59,Agreed To,168,125,2
746,2018-06-11T16:25:18,"Bill C-59, An Act respecting national security matters (report stage amendment)",C-59,Negatived,41,251,2
745,2018-06-11T21:15:02,"Concurrence at report stage of Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,166,125,2
744,2018-06-11T16:05:14,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,80,211,2
743,2018-06-11T15:55:27,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,44,247,2
742,2018-06-11T15:45:12,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,44,247,2
741,2018-06-11T15:35:21,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,44,247,2
740,2018-06-11T15:25:33,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,44,247,2
739,2018-06-11T15:15:59,"Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts (report stage amendment)",C-69,Negatived,80,211,2
738,2018-06-07T10:50:00,Motion to proceed to Orders of the Day,,Agreed To,154,100,0
737,2018-06-06T21:35:42,"Time allocation for Bill C-59, An Act respecting national security matters",C-59,Agreed To,148,55,0
736,2018-06-06T20:20:08,"Time allocation for Bill C-69, An Act to enact the Impact Assessment Act and the Canadian Energy Regulator Act, to amend the Navigation Protection Act and to make consequential amendments to other Acts",C-69,Agreed To,150,65,0
735,2018-06-06T18:05:30,Motion to proceed to Orders of the Day,,Agreed To,156,107,0
734,2018-06-06T16:45:00,"3rd reading and adoption of Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures",C-74,Agreed To,159,121,0
733,2018-06-06T16:35:00,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (recommittal to a committee)",C-74,Negatived,81,199,0
732,2018-06-06T16:25:00,"3rd reading and adoption of Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (subamendment)",C-74,Negatived,80,200,0
731,2018-06-06T16:15:00,"Concurrence at report stage of Bill S-228, An Act to amend the Food and Drugs Act (prohibiting food and beverage marketing directed at children)",S-228,Agreed To,197,78,0
730,2018-06-06T16:05:00,"2nd reading of Bill C-394, An Act to amend the Income Tax Act (parenting tax credit)",C-394,Negatived,91,188,0
729,2018-06-06T15:55:00,Private Members' Business M-154 (Instruction to the Standing Committee on Fisheries and Oceans (study on the situation of endangered whales)),,Agreed To,278,0,0
728,2018-06-06T15:45:00,Private Members' Business M-154 (Instruction to the Standing Committee on Fisheries and Oceans (study on the situation of endangered whales)) (amendment),,Agreed To,273,5,0
727,2018-06-06T15:35:00,"2nd reading of Bill C-396, An Act to amend the Department of Industry Act (financial assistance)",C-396,Negatived,119,159,0
726,2018-06-06T15:25:00,"2nd reading of Bill C-395, An Act to amend the Federal-Provincial Fiscal Arrangements Act",C-395,Negatived,116,167,0
725,2018-06-06T15:15:00,"2nd reading of Bill C-391, An Act respecting a national strategy for the repatriation of Aboriginal cultural property",C-391,Agreed To,279,0,0
724,2018-06-05T15:00:00,Opposition Motion (United Nations Declaration on the Rights of Indigenous Peoples),,Negatived,40,245,0
723,2018-06-04T15:33:23,"3rd reading and adoption of Bill C-57, An Act to amend the Federal Sustainable Development Act",C-57,Agreed To,278,0,4
722,2018-06-04T15:32:19,"Concurrence at report stage of Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments)",C-47,Agreed To,160,119,4
721,2018-06-04T15:21:54,"Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments) (report stage amendment)",C-47,Negatived,79,200,4
720,2018-06-04T15:20:34,"Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments) (report stage amendment)",C-47,Negatived,41,238,4
719,2018-06-04T15:29:22,"Concurrence at report stage of Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures",C-74,Agreed To,159,120,4
718,2018-06-04T15:28:53,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,200,4
717,2018-06-04T15:27:21,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,79,199,4
716,2018-06-04T15:26:16,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,198,4
715,2018-06-04T15:25:56,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,198,4
714,2018-06-04T15:24:29,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,110,166,4
713,2018-06-04T15:23:17,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,105,164,4
712,2018-06-04T15:22:17,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,75,195,4
711,2018-06-04T15:21:49,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,193,4
710,2018-06-04T15:20:20,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,193,4
709,2018-06-04T15:19:58,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,197,4
708,2018-06-04T15:18:11,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,191,4
707,2018-06-04T15:17:55,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,192,4
706,2018-06-04T15:16:32,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,194,4
705,2018-06-04T15:15:31,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,195,4
704,2018-06-04T15:14:49,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,79,195,4
703,2018-06-04T15:13:32,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,195,4
702,2018-06-04T15:12:13,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,196,4
701,2018-06-04T15:11:10,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,79,197,4
700,2018-06-04T15:10:57,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,196,4
699,2018-06-04T15:09:12,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,196,4
698,2018-06-04T15:08:34,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,77,196,4
697,2018-06-04T15:06:16,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,196,4
696,2018-06-04T15:05:57,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,76,194,4
695,2018-06-04T15:04:46,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,75,196,4
694,2018-06-04T15:03:37,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,111,164,4
693,2018-06-04T15:02:20,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,117,157,4
692,2018-06-04T15:01:11,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,198,4
691,2018-06-04T15:00:00,"Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (report stage amendment)",C-74,Negatived,78,197,4
690,2018-05-31T15:10:00,"Concurrence at report stage of Bill C-57, An Act to amend the Federal Sustainable Development Act",C-57,Agreed To,255,0,2
689,2018-05-31T15:00:00,"Bill C-57, An Act to amend the Federal Sustainable Development Act (report stage amendment)",C-57,Negatived,69,188,2
688,2018-05-31T11:45:00,"Time allocation for Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures",C-74,Agreed To,148,108,2
687,2018-05-31T10:35:58,Motion to proceed to Orders of the Day,,Agreed To,150,103,2
686,2018-05-30T19:35:37,"Time allocation for Bill C-47, An Act to amend the Export and Import Permits Act and the Criminal Code (amendments permitting the accession to the Arms Trade Treaty and other amendments)",C-47,Agreed To,150,78,0
685,2018-05-30T17:00:19,Motion to adjourn the House,,Negatived,81,188,0
684,2018-05-30T15:40:00,"3rd reading and adoption of Bill C-262, An Act to ensure that the laws of Canada are in harmony with the United Nations Declaration on the Rights of Indigenous Peoples",C-262,Agreed To,206,79,0
683,2018-05-30T15:30:00,"2nd reading of Bill C-281, An Act to establish a National Local Food Day",C-281,Agreed To,286,0,0
682,2018-05-30T15:20:00,"2nd reading of Bill C-330, An Act to amend the Controlled Drugs and Substances Act (landlord consent)",C-330,Negatived,80,206,0
681,2018-05-30T15:00:00,Private Members' Business M-167 (Instruction to the Standing Committee on Public Safety and National Security (rural crime in Canada)) (amendment),,Agreed To,287,0,0
680,2018-05-29T21:30:00,"Time allocation for Bill C-75, An Act to amend the Criminal Code, the Youth Criminal Justice Act and other Acts and to make consequential amendments to other Acts",C-75,Agreed To,159,113,2
679,2018-05-29T20:50:00,Government Business No. 22 (Extension of sitting hours and conduct of extended proceedings),,Agreed To,161,119,2
678,2018-05-29T20:40:00,Government Business No. 22 (Amendment to G-22) (amendment),,Negatived,119,161,2
677,2018-05-29T20:30:00,Government Business No. 22 (Subamendment to G-22) (amendment),,Negatived,38,242,2
676,2018-05-29T16:00:00,Motion for closure,,Agreed To,161,110,2
675,2018-05-29T11:25:00,"Time allocation for Bill C-57, An Act to amend the Federal Sustainable Development Act",C-57,Agreed To,164,122,2
674,2018-05-23T18:55:03,Private Members' Business M-168 (Net neutrality),,Agreed To,277,0,0
673,2018-05-23T18:45:07,"Concurrence at report stage of Bill C-326, An Act to amend the Department of Health Act (drinking water guidelines)",C-326,Agreed To,278,0,0
672,2018-05-23T18:35:05,"3rd reading and adoption of Bill C-354, An Act to amend the Department of Public Works and Government Services Act (use of wood)",C-354,Agreed To,207,72,0
671,2018-05-23T18:25:16,"2nd reading of Bill C-76, An Act to amend the Canada Elections Act and other Acts and to make certain consequential amendments",C-76,Agreed To,196,85,0
670,2018-05-23T18:15:11,"2nd reading of Bill C-76, An Act to amend the Canada Elections Act and other Acts and to make certain consequential amendments (reasoned amendment)",C-76,Negatived,85,196,0
669,2018-05-23T17:00:00,"Time allocation for Bill C-76, An Act to amend the Canada Elections Act and other Acts and to make certain consequential amendments",C-76,Agreed To,159,121,0
668,2018-05-23T15:50:32,Motion to proceed to Orders of the Day,,Agreed To,160,123,0
667,2018-05-22T15:20:37,"Motion respecting Senate amendments to Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,163,123,0
666,2018-05-22T15:10:18,15th Report of the Standing Committee on Citizenship and Immigration,,Agreed To,278,6,0
665,2018-05-08T17:55:56,"3rd reading and adoption of Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast",C-48,Agreed To,204,85,0
664,2018-05-08T17:45:20,Opposition Motion (Carbon tax),,Negatived,85,207,0
663,2018-05-03T12:55:00,"Motion respecting Senate amendments to Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts",C-49,Agreed To,161,121,2
662,2018-05-03T12:45:00,"Motion respecting Senate amendments to Bill C-49, An Act to amend the Canada Transportation Act and other Acts respecting transportation and to make related and consequential amendments to other Acts (amendment)",C-49,Negatived,118,163,2
661,2018-05-01T18:15:00,"Concurrence at report stage of Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast",C-48,Agreed To,219,85,0
660,2018-05-01T18:05:00,"Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast (report stage amendment)",C-48,Negatived,85,219,0
659,2018-05-01T17:55:00,Opposition Motion (Production of documents on the carbon tax),,Negatived,85,218,0
658,2018-05-01T15:15:00,Opposition Motion (Papal apology on residential schools),,Agreed To,269,10,0
657,2018-04-25T18:25:00,"3rd reading and adoption of Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act",C-55,Agreed To,208,86,2
656,2018-04-25T18:15:00,"Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act (recommittal to a committee)",C-55,Negatived,86,208,2
655,2018-04-25T17:05:00,"Time allocation for Bill C-55, An Act to amend the Oceans Act and the Canada Petroleum Resources Act",C-55,Agreed To,162,127,2
654,2018-04-25T15:45:00,Motion to proceed to Orders of the Day,,Agreed To,158,128,0
653,2018-04-24T17:45:00,Opposition Motion (Illegal Border Crossings),,Negatived,97,199,0
652,2018-04-23T18:40:00,"2nd reading of Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures",C-74,Agreed To,165,129,0
651,2018-04-23T18:30:00,"2nd reading of Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures (reasoned amendment)",C-74,Negatived,84,210,0
650,2018-04-23T12:35:00,"Time allocation for Bill C-74, An Act to implement certain provisions of the budget tabled in Parliament on February 27, 2018 and other measures",C-74,Agreed To,164,114,0
