session,division,party,date,governing,category,stage,bill,bill_type_source,whip_status,member_scope,source_id,majority_defined,dissenters,binary_members,contested,subject
41-1,733,Liberal,2013-06-05T21:20:05,False,supply,second_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,29,True,"2nd reading of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,733,NDP,2013-06-05T21:20:05,False,supply,second_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,90,True,"2nd reading of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,733,Bloc Québécois,2013-06-05T21:20:05,False,supply,second_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,5,True,"2nd reading of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,733,Green Party,2013-06-05T21:20:05,False,supply,second_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,1,True,"2nd reading of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,734,Conservative,2013-06-05T23:10:44,True,supply,report_stage,C-63,legisinfo,category_proxy_other,unknown,,True,0,153,True,"Concurrence at report stage of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,734,Liberal,2013-06-05T23:10:44,False,supply,report_stage,C-63,legisinfo,category_proxy_other,unknown,,True,0,29,True,"Concurrence at report stage of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,734,NDP,2013-06-05T23:10:44,False,supply,report_stage,C-63,legisinfo,category_proxy_other,unknown,,True,0,90,True,"Concurrence at report stage of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,734,Bloc Québécois,2013-06-05T23:10:44,False,supply,report_stage,C-63,legisinfo,category_proxy_other,unknown,,True,0,5,True,"Concurrence at report stage of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,734,Green Party,2013-06-05T23:10:44,False,supply,report_stage,C-63,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Concurrence at report stage of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,735,Conservative,2013-06-05T23:20:17,True,supply,third_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,153,True,"3rd reading and adoption of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,735,Liberal,2013-06-05T23:20:17,False,supply,third_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,29,True,"3rd reading and adoption of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,735,NDP,2013-06-05T23:20:17,False,supply,third_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,90,True,"3rd reading and adoption of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,735,Bloc Québécois,2013-06-05T23:20:17,False,supply,third_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,5,True,"3rd reading and adoption of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,735,Green Party,2013-06-05T23:20:17,False,supply,third_reading,C-63,legisinfo,category_proxy_other,unknown,,True,0,1,True,"3rd reading and adoption of Bill C-63, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,736,Conservative,2013-06-05T23:30:47,True,supply,,,unknown,category_proxy_other,unknown,,True,0,152,True,Concurrence in estimates
41-1,736,Liberal,2013-06-05T23:30:47,False,supply,,,unknown,category_proxy_other,unknown,,True,0,29,True,Concurrence in estimates
41-1,736,NDP,2013-06-05T23:30:47,False,supply,,,unknown,category_proxy_other,unknown,,True,0,90,True,Concurrence in estimates
41-1,736,Bloc Québécois,2013-06-05T23:30:47,False,supply,,,unknown,category_proxy_other,unknown,,True,0,5,True,Concurrence in estimates
41-1,736,Green Party,2013-06-05T23:30:47,False,supply,,,unknown,category_proxy_other,unknown,,True,0,1,True,Concurrence in estimates
41-1,737,Conservative,2013-06-05T23:40:48,True,supply,second_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,153,True,"2nd reading of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,737,Liberal,2013-06-05T23:40:48,False,supply,second_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,29,True,"2nd reading of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,737,NDP,2013-06-05T23:40:48,False,supply,second_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,90,True,"2nd reading of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,737,Bloc Québécois,2013-06-05T23:40:48,False,supply,second_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,5,True,"2nd reading of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,737,Green Party,2013-06-05T23:40:48,False,supply,second_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,1,True,"2nd reading of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,738,Conservative,2013-06-05T23:50:29,True,supply,report_stage,C-64,legisinfo,category_proxy_other,unknown,,True,0,153,True,"Concurrence at report stage of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,738,Liberal,2013-06-05T23:50:29,False,supply,report_stage,C-64,legisinfo,category_proxy_other,unknown,,True,0,29,True,"Concurrence at report stage of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,738,NDP,2013-06-05T23:50:29,False,supply,report_stage,C-64,legisinfo,category_proxy_other,unknown,,True,0,90,True,"Concurrence at report stage of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,738,Bloc Québécois,2013-06-05T23:50:29,False,supply,report_stage,C-64,legisinfo,category_proxy_other,unknown,,True,0,5,True,"Concurrence at report stage of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,738,Green Party,2013-06-05T23:50:29,False,supply,report_stage,C-64,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Concurrence at report stage of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,739,Conservative,2013-06-05T23:55:28,True,supply,third_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,153,True,"3rd reading and adoption of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,739,Liberal,2013-06-05T23:55:28,False,supply,third_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,29,True,"3rd reading and adoption of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,739,NDP,2013-06-05T23:55:28,False,supply,third_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,90,True,"3rd reading and adoption of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,739,Bloc Québécois,2013-06-05T23:55:28,False,supply,third_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,5,True,"3rd reading and adoption of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,739,Green Party,2013-06-05T23:55:28,False,supply,third_reading,C-64,legisinfo,category_proxy_other,unknown,,True,0,1,True,"3rd reading and adoption of Bill C-64, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014"
41-1,740,Conservative,2013-06-06T11:44:00,True,procedural,,S-8,legisinfo,category_proxy_other,unknown,,True,0,150,True,"Time allocation for Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,740,Liberal,2013-06-06T11:44:00,False,procedural,,S-8,legisinfo,category_proxy_other,unknown,,True,0,24,True,"Time allocation for Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,740,NDP,2013-06-06T11:44:00,False,procedural,,S-8,legisinfo,category_proxy_other,unknown,,True,0,88,True,"Time allocation for Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,740,Bloc Québécois,2013-06-06T11:44:00,False,procedural,,S-8,legisinfo,category_proxy_other,unknown,,True,0,2,True,"Time allocation for Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,740,Green Party,2013-06-06T11:44:00,False,procedural,,S-8,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Time allocation for Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,741,Conservative,2013-06-06T11:40:08,True,procedural,,S-15,legisinfo,category_proxy_other,unknown,,True,0,150,True,"Time allocation for Bill S-15, An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001"
41-1,741,Liberal,2013-06-06T11:40:08,False,procedural,,S-15,legisinfo,category_proxy_other,unknown,,True,0,26,True,"Time allocation for Bill S-15, An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001"
41-1,741,NDP,2013-06-06T11:40:08,False,procedural,,S-15,legisinfo,category_proxy_other,unknown,,True,0,85,True,"Time allocation for Bill S-15, An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001"
41-1,741,Bloc Québécois,2013-06-06T11:40:08,False,procedural,,S-15,legisinfo,category_proxy_other,unknown,,True,0,2,True,"Time allocation for Bill S-15, An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001"
41-1,741,Green Party,2013-06-06T11:40:08,False,procedural,,S-15,legisinfo,category_proxy_other,unknown,,True,0,1,True,"Time allocation for Bill S-15, An Act to amend the Canada National Parks Act and the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and to make consequential amendments to the Canada Shipping Act, 2001"
41-1,742,Conservative,2013-06-10T15:15:42,True,government_bill,third_reading,S-8,legisinfo,category_proxy_other,unknown,,True,0,153,True,"3rd reading and adoption of Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,742,Liberal,2013-06-10T15:15:42,False,government_bill,third_reading,S-8,legisinfo,category_proxy_other,unknown,,True,0,27,True,"3rd reading and adoption of Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,742,NDP,2013-06-10T15:15:42,False,government_bill,third_reading,S-8,legisinfo,category_proxy_other,unknown,,True,0,80,True,"3rd reading and adoption of Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
41-1,742,Bloc Québécois,2013-06-10T15:15:42,False,government_bill,third_reading,S-8,legisinfo,category_proxy_other,unknown,,True,0,2,True,"3rd reading and adoption of Bill S-8, An Act respecting the safety of drinking water on First Nation lands"
