vote_number,date,subject,bill_number,result,yeas,nays,paired
326,2023-05-16T15:35:00,"Concurrence at report stage of Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act",S-5,Agreed To,309,2,12
325,2023-05-16T15:25:00,"Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act (report stage amendment)",S-5,Negatived,55,256,12
324,2023-05-16T15:15:00,"Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act (report stage amendment)",S-5,Agreed To,201,109,12
323,2023-05-15T15:25:00,"3rd reading and adoption of Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts",C-13,Agreed To,301,1,14
322,2023-05-15T15:15:00,Opposition Motion (Immigration levels),,Negatived,138,170,14
321,2023-05-15T13:00:00,"Time allocation for Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act",S-5,Agreed To,168,142,12
320,2023-05-11T15:45:00,"Concurrence at report stage of Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts",C-13,Agreed To,311,1,4
319,2023-05-11T15:35:00,"Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts (report stage amendment)",C-13,Agreed To,319,0,4
318,2023-05-11T15:25:00,"Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts (report stage amendment)",C-13,Agreed To,318,0,4
317,2023-05-11T15:15:00,"Bill C-13, An Act to amend the Official Languages Act, to enact the Use of French in Federally Regulated Private Businesses Act and to make related amendments to other Acts (report stage amendment)",C-13,Agreed To,316,0,4
316,2023-05-10T15:15:00,Referral of a question of privilege to committee,,Agreed To,319,0,6
315,2023-05-09T20:05:00,"Government Business No. 25 (Proceedings on Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms))",,Agreed To,201,114,6
314,2023-05-09T20:00:00,"Government Business No. 25 (Proceedings on Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms)) (amendment)",,Negatived,112,203,6
313,2023-05-09T16:00:00,Motion for closure,,Agreed To,173,146,6
312,2023-05-09T15:30:00,Motion to adjourn the debate,,Agreed To,175,144,6
311,2023-05-08T15:15:00,Opposition Motion (Interference by the People's Republic of China),,Agreed To,170,150,4
310,2023-05-03T15:30:00,"3rd reading and adoption of Bill S-211, An Act to enact the Fighting Against Forced Labour and Child Labour in Supply Chains Act and to amend the Customs Tariff",S-211,Agreed To,271,57,0
309,2023-05-03T15:15:00,Opposition Motion (Home ownership and renting affordability ),,Negatived,116,211,0
308,2023-05-02T10:30:00,"2nd reading of Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023",C-47,Agreed To,177,149,0
307,2023-05-02T10:15:00,"2nd reading of Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023 (reasoned amendment)",C-47,Negatived,116,210,0
306,2023-05-01T13:10:23,"Time allocation for Bill C-47, An Act to implement certain provisions of the budget tabled in Parliament on March 28, 2023",C-47,Agreed To,174,148,0
305,2023-04-26T15:25:00,"3rd reading and adoption of Bill C-248, An Act to amend the Canada National Parks Act (Ojibway National Urban Park of Canada)",C-248,Agreed To,319,1,8
304,2023-04-26T15:15:00,"3rd reading and adoption of Bill C-288, An Act to amend the Telecommunications Act (transparent and accurate broadband services information)",C-288,Agreed To,317,0,8
303,2023-04-25T15:15:00,15th report of the Standing Committee on Citizenship and Immigration,,Agreed To,204,113,10
302,2023-04-24T17:30:00,Motion to proceed to Presenting Petitions,,Negatived,110,194,8
301,2023-04-24T15:25:00,"2nd reading of Bill C-27, An Act to enact the Consumer Privacy Protection Act, the Personal Information and Data Protection Tribunal Act and the Artificial Intelligence and Data Act and to make consequential and related amendments to other Acts",C-27,Agreed To,203,112,8
300,2023-04-24T15:15:00,"2nd reading of Bill C-27, An Act to enact the Consumer Privacy Protection Act, the Personal Information and Data Protection Tribunal Act and the Artificial Intelligence and Data Act and to make consequential and related amendments to other Acts",C-27,Agreed To,205,109,8
299,2023-04-20T10:15:00,Ways and means motion No. 16,,Agreed To,169,140,12
298,2023-04-19T17:45:00,Budgetary policy,,Agreed To,172,142,12
297,2023-04-19T15:30:00,"2nd reading of Bill C-239, An Act to amend An Act to authorize the making of certain fiscal payments to provinces, and to authorize the entry into tax collection agreements with provinces",C-239,Negatived,141,170,12
296,2023-04-19T15:15:00,14th report of the Standing Committee on Citizenship and Immigration,,Agreed To,314,0,12
295,2023-04-18T17:45:00,Budgetary policy (amendment),,Negatived,106,204,14
294,2023-04-17T18:45:00,Budgetary policy (subamendment),,Negatived,32,282,8
293,2023-04-17T15:15:00,"2nd reading of Bill C-34, An Act to amend the Investment Canada Act",C-34,Agreed To,315,0,8
292,2023-03-30T20:40:14,"Motion respecting Senate amendments to Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts",C-11,Agreed To,202,117,4
291,2023-03-30T20:30:42,"Motion respecting Senate amendments to Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (reasoned amendment)",C-11,Negatived,113,205,4
290,2023-03-30T11:28:19,Motion for closure,,Agreed To,173,145,4
289,2023-03-29T15:10:00,"3rd reading and adoption of Bill C-234, An Act to amend the Greenhouse Gas Pollution Pricing Act",C-234,Agreed To,176,146,4
288,2023-03-29T15:00:00,"3rd reading and adoption of Bill C-226, An Act respecting the development of a national strategy to assess, prevent and address environmental racism and to advance environmental justice",C-226,Agreed To,179,145,4
287,2023-03-27T15:00:00,"2nd reading of Bill C-26, An Act respecting cyber security, amending the Telecommunications Act and making consequential amendments to other Acts",C-26,Agreed To,321,0,4
286,2023-03-23T15:35:00,10th report of the Standing Committee on Finance,,Agreed To,210,114,2
285,2023-03-23T15:25:00,10th report of the Standing Committee on Finance (amendment),,Negatived,115,208,2
284,2023-03-23T15:15:00,25th report of the Standing Committee on Procedure and House Affairs,,Agreed To,172,149,2
283,2023-03-22T23:46:00,"3rd reading and adoption of Bill C-44, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-44,Agreed To,209,115,2
282,2023-03-22T23:44:00,"Concurrence at report stage of Bill C-44, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-44,Agreed To,209,115,2
281,2023-03-22T23:42:00,"2nd reading of Bill C-44, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2024",C-44,Agreed To,209,115,2
280,2023-03-22T23:40:00,Concurrence in Interim Supply,,Agreed To,209,115,2
279,2023-03-22T23:38:00,"3rd reading and adoption of Bill C-43, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-43,Agreed To,209,115,2
278,2023-03-22T23:36:00,"Concurrence at report stage of Bill C-43, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-43,Agreed To,209,115,2
277,2023-03-22T23:34:00,"2nd reading of Bill C-43, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-43,Agreed To,208,115,2
276,2023-03-22T23:32:00,Concurrence in estimates,,Agreed To,209,115,2
275,2023-03-22T23:30:00,"Opposition Motion (Tax increase on beer, wine and spirits)",,Agreed To,170,149,2
274,2023-03-22T16:05:00,"2nd reading of Bill C-283, An Act to amend the Criminal Code and the Corrections and Conditional Release Act (addiction treatment in penitentiaries)",C-283,Negatived,146,177,4
273,2023-03-22T15:55:00,"3rd reading and adoption of Bill C-241, An Act to amend the Income Tax Act (deduction of travel expenses for tradespersons)",C-241,Agreed To,172,152,4
272,2023-03-22T15:45:00,Private Members' Business M-59 (Federal framework on housing for individuals with non-visible disabilities),,Agreed To,320,0,4
271,2023-03-22T15:35:00,"2nd reading of Bill S-224, An Act to amend the Criminal Code (trafficking in persons)",S-224,Agreed To,322,0,4
270,2023-03-22T15:25:00,"2nd reading of Bill C-289, An Act to amend the Criminal Code (identity verification)",C-289,Negatived,149,171,4
269,2023-03-22T15:15:00,"2nd reading of Bill S-209, An Act respecting Pandemic Observance Day",S-209,Agreed To,207,114,4
268,2023-03-21T15:25:00,Fourth report of the Standing Committee on International Trade,,Agreed To,324,0,4
267,2023-03-21T15:15:00,"Opposition Motion (Instruction to the Standing Committee on Access to Information, Privacy and Ethics (foreign interference))",,Negatived,147,176,4
266,2023-03-08T15:45:00,Ninth report of the Standing Committee on Industry and Technology,,Agreed To,322,0,2
265,2023-03-08T15:35:00,"2nd reading of Bill C-295, An Act to amend the Criminal Code (neglect of vulnerable adults)",C-295,Agreed To,321,0,2
264,2023-03-08T15:25:00,"3rd reading and adoption of Bill C-232, An Act respecting Arab Heritage Month",C-232,Agreed To,322,0,2
263,2023-03-08T15:15:00,"3rd reading and adoption of Bill C-224, An Act to establish a national framework for the prevention and treatment of cancers linked to firefighting",C-224,Agreed To,322,0,2
262,2023-03-06T15:15:00,Opposition Motion (Public health care funding and delivery),,Negatived,26,298,2
261,2023-02-15T15:20:00,"2nd reading of Bill S-222, An Act to amend the Department of Public Works and Government Services Act (use of wood)",S-222,Agreed To,318,0,6
260,2023-02-15T15:10:00,"2nd reading of Bill C-290, An Act to amend the Public Servants Disclosure Protection Act",C-290,Agreed To,172,0,6
259,2023-02-15T15:00:00,Opposition Motion (Rising inflation and cost-of-living),,Negatived,115,202,6
258,2023-02-13T15:15:00,"2nd reading of Bill S-8, An Act to amend the Immigration and Refugee Protection Act, to make consequential amendments to other Acts and to amend the Immigration and Refugee Protection Regulations",S-8,Agreed To,314,0,8
257,2023-02-13T15:00:00,Opposition Motion (Use of the notwithstanding clause),,Negatived,142,174,8
256,2023-02-08T15:45:00,"2nd reading of Bill C-282, An Act to amend the Department of Foreign Affairs, Trade and Development Act (supply management)",C-282,Agreed To,293,23,6
255,2023-02-08T15:35:00,"2nd reading of Bill C-293, An Act respecting pandemic prevention and preparedness",C-293,Agreed To,176,142,6
254,2023-02-08T15:25:00,"Concurrence at report stage of Bill C-226, An Act respecting the development of a national strategy to assess, prevent and address environmental racism and to advance environmental justice",C-226,Agreed To,176,142,6
253,2023-02-08T15:15:00,Opposition Motion (Carbon tax),,Negatived,113,204,6
252,2023-02-07T15:15:00,Fifth report of the Standing Committee on Government Operations and Estimates,,Agreed To,320,0,6
251,2023-02-06T15:15:00,Opposition Motion (Bail Reform),,Negatived,116,205,2
250,2023-02-02T15:00:00,"3rd reading and adoption of Bill C-22, An Act to reduce poverty and to support the financial security of persons with disabilities by establishing the Canada disability benefit and making a consequential amendment to the Income Tax Act",C-22,Agreed To,321,0,4
249,2023-02-01T15:30:00,"3rd reading and adoption of Bill C-291, An Act to amend the Criminal Code and to make consequential amendments to other Acts (child sexual abuse and exploitation material)",C-291,Agreed To,323,0,2
248,2023-02-01T15:20:00,Private Members' Business M-62 (Uyghurs and other Turkic Muslims (main motion as amended)),,Agreed To,322,0,2
247,2023-02-01T15:10:00,Private Members' Business M-62 (Uyghurs and other Turkic Muslims) (amendment),,Agreed To,322,0,2
246,2023-02-01T15:00:00,"2nd reading of Bill C-35, An Act respecting early learning and child care in Canada",C-35,Agreed To,323,0,2
245,2022-12-14T15:20:00,"3rd reading and adoption of Bill S-223, An Act to amend the Criminal Code and the Immigration and Refugee Protection Act (trafficking in human organs)",S-223,Agreed To,324,0,0
244,2022-12-14T15:10:00,"3rd reading and adoption of Bill C-18, An Act respecting online communications platforms that make news content available to persons in Canada",C-18,Agreed To,213,114,0
243,2022-12-14T15:00:00,Second report of the Standing Committee on Foreign Affairs and International Development,,Agreed To,324,0,0
242,2022-12-08T18:50:00,"3rd reading and adoption of Bill C-36, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-36,Agreed To,205,106,12
241,2022-12-08T18:40:00,"Concurrence at report stage of Bill C-36, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-36,Agreed To,205,106,12
240,2022-12-08T18:25:00,"2nd reading of Bill C-36, An Act for granting to His Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-36,Agreed To,205,106,12
239,2022-12-08T18:10:00,Concurrence in estimates,,Agreed To,205,106,12
238,2022-12-08T17:45:00,Opposition Motion (Carbon Tax),,Negatived,108,203,12
237,2022-12-08T15:15:00,"3rd reading and adoption of Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022",C-32,Agreed To,209,105,12
236,2022-12-07T15:55:00,"3rd reading and adoption of Bill C-235, An Act respecting the building of a green economy in the Prairies",C-235,Agreed To,176,137,14
235,2022-12-07T15:45:00,Eighth report of the Standing Committee on Health,,Agreed To,310,0,14
234,2022-12-07T15:35:00,Seventh report of the Standing Committee on Health,,Agreed To,161,149,14
233,2022-12-07T15:25:00,"Concurrence at report stage of Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022",C-32,Agreed To,205,105,14
232,2022-12-07T15:15:00,"Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022 (report stage amendment)",C-32,Negatived,105,207,14
231,2022-12-06T12:00:00,"Time allocation for Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022",,Agreed To,170,136,12
230,2022-12-01T15:15:00,"3rd reading and adoption of Bill C-29, An Act to provide for the establishment of a national council for reconciliation",C-29,Agreed To,315,0,10
229,2022-11-30T15:30:00,"2nd reading of Bill C-294, An Act to amend the Copyright Act (interoperability)",C-294,Agreed To,318,0,8
228,2022-11-30T15:15:00,"2nd reading of Bill C-288, An Act to amend the Telecommunications Act (transparent and accurate broadband services information)",C-288,Agreed To,318,0,8
227,2022-11-29T15:45:00,"Concurrence at report stage of Bill C-29, An Act to provide for the establishment of a national council for reconciliation",C-29,Agreed To,320,0,10
226,2022-11-29T15:30:00,"Bill C-29, An Act to provide for the establishment of a national council for reconciliation (report stage amendment)",C-29,Agreed To,321,0,10
225,2022-11-29T15:15:00,"Bill C-29, An Act to provide for the establishment of a national council for reconciliation (report stage amendment)",C-29,Agreed To,321,0,10
224,2022-11-29T15:00:00,"Bill C-29, An Act to provide for the establishment of a national council for reconciliation (report stage amendment)",C-29,Agreed To,177,144,10
223,2022-11-23T15:20:00,"3rd reading and adoption of Bill C-228, An Act to amend the Bankruptcy and Insolvency Act, the Companies’ Creditors Arrangement Act and the Pension Benefits Standards Act, 1985",C-228,Agreed To,318,0,10
222,2022-11-23T15:10:00,"2nd reading of Bill C-249, An Act respecting the encouragement of the growth of the cryptoasset sector",C-249,Negatived,119,199,10
221,2022-11-23T15:00:00,"2nd reading of Bill C-291, An Act to amend the Criminal Code and to make consequential amendments to other Acts (child sexual abuse material)",C-291,Agreed To,318,0,10
220,2022-11-22T15:10:00,"2nd reading of Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022",C-32,Agreed To,201,112,8
219,2022-11-22T15:00:00,"2nd reading of Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022 (reasoned amendment)",C-32,Negatived,112,203,8
218,2022-11-21T13:04:00,"Time allocation for Bill C-32, An Act to implement certain provisions of the fall economic statement tabled in Parliament on November 3, 2022 and certain provisions of the budget tabled in Parliament on April 7, 2022",C-32,Agreed To,164,141,18
217,2022-11-16T15:15:00,"2nd reading of Bill C-281, An Act to amend the Department of Foreign Affairs, Trade and Development Act, the Justice for Victims of Corrupt Foreign Officials Act (Sergei Magnitsky Law), the Broadcasting Act and the Prohibiting Cluster Munitions Act",C-281,Agreed To,313,0,12
216,2022-11-16T15:00:00,"2nd reading of Bill S-245, An Act to amend the Citizenship Act (granting citizenship to certain Canadians)",S-245,Agreed To,309,0,12
215,2022-11-15T20:15:00,Government Business No. 22 (Extension of sitting hours and conduct of extended proceedings),,Agreed To,168,144,0
214,2022-11-15T20:00:00,Government Business No. 22 (Extension of sitting hours and conduct of extended proceedings) (amendment),,Negatived,144,170,0
213,2022-11-15T15:10:00,Motion for closure,,Agreed To,171,147,0
212,2022-11-04T10:30:00,Ways and means motion No. 9,,Agreed To,207,109,0
211,2022-11-03T15:30:00,First report of the Standing Committee on Veterans Affairs,,Agreed To,318,0,0
210,2022-11-03T15:15:00,"2nd reading of Bill S-5, An Act to amend the Canadian Environmental Protection Act, 1999, to make related amendments to the Food and Drugs Act and to repeal the Perfluorooctane Sulfonate Virtual Elimination Act",S-5,Agreed To,320,0,0
209,2022-11-02T15:45:00,"2nd reading of Bill S-227, An Act to establish Food Day in Canada",S-227,Agreed To,323,0,0
208,2022-11-02T15:30:00,"2nd reading of Bill S-207, An Act to change the name of the electoral district of Châteauguay—Lacolle",S-207,Negatived,154,169,0
207,2022-11-02T15:15:00,Opposition Motion (ArriveCAN application performance audit),,Agreed To,173,149,0
206,2022-10-31T15:15:00,"2nd reading of Bill C-9, An Act to amend the Judges Act",C-9,Agreed To,327,0,0
205,2022-10-27T19:00:57,"3rd reading and adoption of Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing",C-31,Agreed To,172,138,0
204,2022-10-27T15:35:00,"Concurrence at report stage of Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing",C-31,Agreed To,175,145,0
203,2022-10-27T15:25:00,"Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing (report stage amendment)",C-31,Agreed To,206,113,0
202,2022-10-27T15:15:00,"Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing (report stage amendment)",C-31,Agreed To,207,114,0
201,2022-10-26T17:50:00,"Time allocation for Bill C-9, An Act to amend the Judges Act",C-9,Agreed To,174,144,0
200,2022-10-26T15:30:00,"3rd reading and adoption of Bill C-242, An Act to amend the Immigration and Refugee Protection Act (temporary resident visas for parents and grandparents)",C-242,Agreed To,319,0,0
199,2022-10-26T15:15:00,Opposition Motion (Ties between the Canadian State and the monarchy),,Negatived,44,266,0
198,2022-10-25T15:15:00,Sixth report of the Standing Committee on Citizenship and Immigration,,Agreed To,258,0,10
197,2022-10-24T15:15:00,Opposition Motion (Tax exemption on home heating fuel),,Negatived,116,202,10
196,2022-10-19T15:35:00,"2nd reading of Bill C-253, An Act to amend the Bank of Canada Act and to make consequential amendments to other Acts",C-253,Negatived,115,208,6
195,2022-10-19T15:25:00,"2nd reading of Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing",C-31,Agreed To,212,113,6
194,2022-10-19T15:15:00,"2nd reading of Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing (reasoned amendment)",C-31,Negatived,115,212,6
193,2022-10-18T20:30:00,"Government Business No. 20 (Proceedings on Bill C-31, An Act respecting cost of living relief measures related to dental care and rental housing)",,Agreed To,175,143,4
192,2022-10-18T16:40:00,Motion for closure,,Agreed To,175,146,4
191,2022-10-18T15:20:00,Fifth report of the Standing Committee on Citizenship and Immigration,,Agreed To,327,0,4
190,2022-10-18T15:10:00,"2nd reading of Bill C-22, An Act to reduce poverty and to support the financial security of persons with disabilities by establishing the Canada disability benefit and making a consequential amendment to the Income Tax Act",C-22,Agreed To,328,0,4
189,2022-10-17T15:15:00,Opposition Motion (High food prices ),,Agreed To,327,0,2
188,2022-10-06T15:15:00,"3rd reading and adoption of Bill C-30, An Act to amend the Income Tax Act (temporary enhancement to the Goods and Services Tax/Harmonized Sales Tax credit)",C-30,Agreed To,325,0,4
187,2022-10-05T16:00:00,"2nd reading of Bill C-244, An Act to amend the Copyright Act (diagnosis, maintenance and repair)",C-244,Agreed To,323,0,4
186,2022-10-05T15:45:00,"2nd reading of Bill C-230, An Act to amend the Criminal Code (intimidation of health care professionals)",C-230,Negatived,115,208,4
185,2022-10-05T15:30:00,"2nd reading of Bill C-237, An Act to amend the Federal-Provincial Fiscal Arrangements Act and the Canada Health Act",C-237,Negatived,32,292,4
184,2022-10-05T15:15:00,Third report of the Standing Committee on Health,,Agreed To,323,0,4
183,2022-10-04T15:15:00,Fourth report of the Standing Committee on Foreign Affairs and International Development,,Agreed To,323,0,2
182,2022-10-03T15:10:00,Opposition Motion (Moratorium on new taxes),,Negatived,119,205,0
181,2022-09-28T15:40:00,"2nd reading of Bill C-252, An Act to amend the Food and Drugs Act (prohibition of food and beverage marketing directed at children)",C-252,Agreed To,209,113,6
180,2022-09-28T15:35:00,"2nd reading of Bill C-238, An Act respecting the French language",C-238,Negatived,56,268,6
179,2022-09-28T15:30:00,"2nd reading of Bill C-210, An Act to amend the Canada Elections Act (voting age)",C-210,Negatived,77,246,6
178,2022-09-28T15:25:00,Private Members' Business M-42 (Hindu Heritage Month),,Agreed To,324,0,6
177,2022-09-28T15:20:00,"3rd reading and adoption of Bill S-206, An Act to amend the Criminal Code (disclosure of information by jurors)",S-206,Agreed To,323,0,6
176,2022-09-28T15:15:00,Opposition Motion (Carbon tax),,Negatived,116,209,6
175,2022-09-21T15:15:00,Private Members' Business M-47 (Improvements to long-term care),,Agreed To,288,30,14
174,2022-06-23T15:35:00,"C-21, 2nd reading and referral to committee - SECU",C-21,Agreed To,206,115,2
173,2022-06-23T15:25:00,"C-21, 2nd reading - amendment",C-21,Negatived,115,206,2
172,2022-06-23T15:15:00,"2nd reading of Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms) (subamendment)",C-21,Negatived,115,206,2
171,2022-06-23T13:00:00,Government Business No. 19 (Order respecting the business of the House and its committees),,Agreed To,177,144,2
170,2022-06-23T11:20:00,Motion for closure,,Agreed To,174,145,2
169,2022-06-23T10:30:00,Motion to proceed to orders of the day,,Agreed To,175,142,2
168,2022-06-22T15:30:00,"2nd reading of Bill C-245, An Act to amend the Canada Infrastructure Bank Act",C-245,Negatived,59,260,2
167,2022-06-22T15:20:00,"2nd reading of Bill C-226, An Act respecting the development of a national strategy to assess, prevent and address environmental racism and to advance environmental justice",C-226,Agreed To,177,146,2
166,2022-06-22T15:10:00,"2nd reading of Bill C-224, An Act to establish a national framework for the prevention and treatment of cancers linked to firefighting",C-224,Agreed To,319,0,2
165,2022-06-22T15:00:00,"2nd reading of Bill C-228, An Act to amend the Bankruptcy and Insolvency Act, the Companies’ Creditors Arrangement Act and the Pension Benefits Standards Act, 1985",C-228,Agreed To,323,1,2
164,2022-06-21T16:00:00,"3rd reading and adoption of Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts",C-11,Agreed To,208,117,2
163,2022-06-21T15:45:00,"Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (hoist amendment)",C-11,Negatived,116,209,2
162,2022-06-21T11:23:00,"Time allocation for Bill C-21, An Act to amend certain Acts and to make certain consequential amendments (firearms)",C-21,Agreed To,170,150,0
161,2022-06-21T10:05:00,Motion to proceed to orders of the day,,Agreed To,173,148,0
160,2022-06-20T15:45:00,"Concurrence at report stage of Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts",C-11,Agreed To,210,118,0
159,2022-06-20T15:30:00,"Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (report stage amendment)",C-11,Agreed To,326,0,0
158,2022-06-20T15:15:00,"Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts (report stage amendment)",C-11,Negatived,117,209,0
157,2022-06-16T15:00:04,Appointment of an officer of Parliament,,Agreed To,327,0,6
156,2022-06-15T16:30:24,"2nd reading of Bill S-214, An Act to establish International Mother Language Day",S-214,Agreed To,325,0,6
155,2022-06-15T16:15:13,"3rd reading and adoption of Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act",C-5,Agreed To,206,117,6
154,2022-06-15T16:00:18,"Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act (recommittal to a committee)",C-5,Negatived,117,209,6
153,2022-06-15T15:30:52,"2nd reading of Bill C-215, An Act to amend the Employment Insurance Act (illness, injury or quarantine)",C-215,Agreed To,173,151,6
152,2022-06-15T15:15:00,Private Members' Business M-45 (Retirement income),,Agreed To,301,25,6
151,2022-06-15T15:00:00,"2nd reading of Bill C-251, An Act respecting the development of a federal framework on the conservation of fish stocks and management of pinnipeds",C-251,Negatived,150,175,6
150,2022-06-13T20:45:18,"Government Business No. 16 (Proceedings on Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts)",,Agreed To,176,148,4
149,2022-06-13T20:30:54,"Government Business No. 16 (Proceedings on Bill C-11, An Act to amend the Broadcasting Act and to make related and consequential amendments to other Acts) (amendment)",,Negatived,116,207,4
148,2022-06-13T15:15:04,"Concurrence at report stage of Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act",C-5,Agreed To,210,116,4
147,2022-06-13T15:03:00,"Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act (report stage amendment)",C-5,Negatived,114,212,4
146,2022-06-13T13:00:35,Motion for closure,,Agreed To,174,146,4
145,2022-06-09T15:35:00,"3rd reading and adoption of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures",C-19,Agreed To,202,115,12
144,2022-06-09T15:25:00,"Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (recommittal to a committee)",C-19,Negatived,140,173,12
143,2022-06-09T15:15:00,"3rd reading and adoption of Bill C-19, An Act to implement certain provisions of the budget tabled in Parliament on April 7, 2022 and other measures (subamendment)",C-19,Negatived,140,174,12
142,2022-06-09T11:23:00,"Time allocation for Bill C-5, An Act to amend the Criminal Code and the Controlled Drugs and Substances Act",C-5,Agreed To,170,140,12
141,2022-06-09T10:05:00,Motion to proceed to orders of the day,,Agreed To,167,135,12
140,2022-06-08T15:45:00,"2nd reading of Bill C-246, An Act to amend the Constitution Act, 1867 (representation in the House of Commons)",C-246,Negatived,51,264,12
139,2022-06-08T15:35:00,"2nd reading of Bill C-241, An Act to amend the Income Tax Act (deduction of travel expenses for tradespersons)",C-241,Agreed To,166,148,12
138,2022-06-08T15:25:00,"2nd reading of Bill C-240, An Act to amend the Income Tax Act (donations involving private corporation shares or real estate)",C-240,Negatived,146,171,12
137,2022-06-08T15:15:00,"2nd reading of Bill C-248, An Act to amend the Canada National Parks Act (Ojibway National Urban Park of Canada)",C-248,Agreed To,169,147,12
136,2022-06-07T23:15:00,"3rd reading and adoption of Bill C-25, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-25,Agreed To,198,111,12
135,2022-06-07T23:10:00,"Concurrence at report stage of Bill C-25, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-25,Agreed To,198,111,12
134,2022-06-07T23:05:00,"2nd reading of Bill C-25, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-25,Agreed To,198,111,12
133,2022-06-07T23:00:00,Concurrence in estimates,,Agreed To,198,111,12
132,2022-06-07T22:55:00,"3rd reading and adoption of Bill C-24, An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2023",C-24,Agreed To,200,111,12
